SITE CODE= 77029 ëÂç„ñkãÊíÉâÆí¨
 LAT.=   34.7054
 LON.=  135.5023
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2018 06 18 07 58 20
 NS,EW,UD
0.198,-0.126,-0.067
0.003,-0.126,0.019
0.009,-0.194,0.058
0.076,-0.214,-0.088
0.119,-0.109,-0.310
0.138,-0.072,-0.228
0.020,-0.156,-0.042
-0.075,-0.128,-0.043
0.119,0.004,0.068
0.112,-0.140,0.046
-0.066,-0.300,-0.033
0.003,-0.265,0.250
-0.084,-0.261,0.165
-0.178,-0.187,-0.062
-0.103,-0.162,0.085
-0.083,-0.250,0.060
-0.149,-0.268,0.233
-0.306,-0.250,0.560
-0.335,-0.272,0.329
-0.268,-0.330,0.188
-0.298,-0.364,0.342
-0.410,-0.409,0.364
-0.516,-0.409,0.557
-0.571,-0.332,0.635
-0.646,-0.269,0.461
-0.643,-0.223,0.494
-0.576,-0.272,0.575
-0.626,-0.297,0.698
-0.651,-0.165,0.833
-0.639,-0.170,0.715
-0.669,-0.215,0.587
-0.540,-0.152,0.730
-0.539,-0.254,0.942
-0.779,-0.280,0.746
-0.681,-0.207,0.393
-0.538,-0.345,0.387
-0.568,-0.386,0.492
-0.306,-0.275,0.680
-0.229,-0.252,0.729
-0.417,-0.202,0.374
-0.388,-0.230,0.439
-0.432,-0.340,0.782
-0.428,-0.303,0.650
-0.218,-0.344,0.541
-0.135,-0.398,0.433
-0.197,-0.305,0.199
-0.251,-0.333,0.401
-0.166,-0.393,0.597
-0.133,-0.388,0.355
-0.167,-0.319,0.231
-0.009,-0.268,0.438
0.011,-0.322,0.623
-0.045,-0.215,0.602
0.150,-0.126,0.478
0.186,-0.195,0.288
-0.054,-0.220,0.266
-0.149,-0.243,0.519
0.016,-0.168,0.442
0.165,-0.149,0.170
0.124,-0.251,0.303
0.098,-0.227,0.497
0.123,-0.263,0.360
0.118,-0.249,-0.050
0.260,-0.084,-0.185
0.222,-0.144,0.289
-0.118,-0.263,0.711
-0.074,-0.156,0.433
0.203,-0.043,-0.418
0.229,-0.111,-0.810
0.094,-0.241,-0.172
-0.090,-0.308,0.668
-0.226,-0.338,0.704
-0.170,-0.250,-0.373
0.190,-0.205,-1.132
0.170,-0.428,-0.222
-0.395,-0.443,0.806
-0.235,-0.183,0.487
0.295,-0.229,-0.526
0.138,-0.407,-1.034
-0.115,-0.475,-0.051
-0.248,-0.545,0.876
-0.246,-0.334,-0.039
0.232,-0.080,-0.800
0.430,-0.291,-0.809
0.060,-0.607,-0.759
-0.214,-0.580,0.063
-0.205,-0.255,-0.201
-0.006,-0.291,-1.358
-0.021,-0.755,-1.084
0.051,-0.704,-0.380
0.247,-0.494,0.099
-0.003,-0.476,-0.355
0.030,-0.179,-1.348
0.036,-0.213,-0.606
-0.251,-0.590,0.521
-0.155,-0.565,0.119
0.159,-0.179,-1.196
0.356,-0.149,-1.897
-0.210,-0.662,-0.879
-0.169,-0.566,0.112
0.721,-0.137,-0.531
0.472,-0.290,-1.052
0.044,-0.323,-0.486
-0.098,-0.293,-0.476
0.000,-0.388,-1.188
0.573,-0.220,-1.264
0.514,-0.141,-0.894
0.263,-0.196,-0.519
0.107,-0.266,-0.116
0.037,-0.245,-0.432
0.382,0.029,-1.344
0.467,-0.013,-1.673
0.385,-0.404,-1.267
0.290,-0.443,-0.495
0.100,-0.135,-0.067
0.113,0.061,-0.662
0.290,-0.076,-1.049
0.315,-0.361,-0.605
0.176,-0.327,-0.438
0.401,0.139,-0.467
0.346,0.290,-0.727
-0.287,-0.084,-1.185
-0.376,-0.200,-0.892
0.064,-0.026,-0.555
0.330,0.073,-0.671
0.035,0.132,-0.747
-0.095,0.128,-0.690
0.216,0.074,-0.118
0.149,0.144,0.405
-0.038,0.322,0.050
-0.197,0.325,-0.657
-0.115,0.137,-1.010
0.026,0.030,-0.836
0.023,0.157,-0.054
0.120,0.301,0.445
-0.198,0.394,-0.122
-0.274,0.412,-0.339
-0.263,0.226,-0.104
-0.246,0.208,0.013
0.172,0.254,0.269
-0.187,0.207,-0.348
-0.525,0.251,-0.698
-0.324,0.380,0.093
-0.120,0.539,0.339
-0.070,0.401,0.301
-0.271,0.368,0.453
-0.190,0.369,0.178
-0.345,0.104,-0.098
-0.291,0.144,0.189
-0.063,0.164,0.247
-0.220,0.167,0.132
-0.048,0.331,0.543
-0.215,0.444,0.379
-0.325,0.464,0.156
-0.155,0.224,0.624
-0.236,0.259,0.562
-0.128,0.349,0.474
-0.272,0.085,0.464
-0.298,0.047,0.058
-0.052,0.055,0.151
-0.089,-0.062,0.533
-0.304,-0.123,0.777
-0.299,-0.068,0.834
0.159,0.074,0.485
-0.027,-0.006,0.261
-0.467,-0.144,0.491
-0.326,-0.189,0.830
-0.348,-0.207,0.720
-0.183,-0.044,0.446
-0.060,-0.021,0.577
-0.206,-0.192,0.619
-0.040,-0.299,0.785
-0.158,-0.352,1.080
-0.353,-0.172,0.569
-0.171,-0.132,0.067
-0.121,-0.315,0.311
-0.105,-0.140,0.580
-0.044,-0.024,0.697
-0.182,-0.196,0.652
-0.309,-0.206,0.589
-0.154,-0.147,0.943
-0.019,-0.207,1.010
-0.143,-0.265,0.496
-0.083,-0.206,0.485
0.026,-0.189,0.554
-0.191,-0.316,0.167
-0.275,-0.345,0.356
-0.202,-0.281,0.689
-0.171,-0.224,0.662
-0.129,-0.129,0.737
-0.133,-0.126,0.576
-0.046,-0.223,0.476
-0.038,-0.317,0.733
-0.227,-0.313,0.811
-0.342,-0.100,0.627
-0.230,0.066,0.407
-0.152,-0.001,0.349
-0.242,-0.096,0.568
-0.268,-0.199,0.926
-0.348,-0.226,0.974
-0.243,-0.069,0.763
-0.004,-0.031,0.720
-0.092,-0.078,0.789
-0.167,-0.114,0.838
-0.146,-0.320,0.823
-0.160,-0.445,0.653
-0.116,-0.445,0.429
-0.038,-0.612,0.527
-0.068,-0.828,0.655
0.014,-0.948,0.445
0.289,-0.928,0.264
0.307,-0.596,0.125
0.292,-0.330,0.222
0.166,-0.431,0.514
-0.024,-0.452,0.381
0.257,-0.261,0.088
0.635,0.002,0.108
0.615,-0.001,0.305
0.122,-0.456,0.384
0.011,-0.592,0.268
0.450,-0.140,0.029
0.302,-0.050,-0.069
-0.320,-0.551,0.093
-0.492,-0.603,0.154
-0.035,-0.114,0.095
0.198,0.178,0.163
0.064,0.298,0.379
0.350,0.221,0.519
0.804,-0.050,0.412
0.646,-0.151,0.108
0.131,0.008,-0.171
0.164,0.104,0.058
0.255,-0.094,0.162
0.009,-0.269,-0.122
-0.036,-0.300,0.071
-0.035,-0.268,0.014
0.319,-0.360,-0.215
0.576,-0.504,0.034
0.274,-0.064,-0.057
0.070,0.354,-0.038
-0.300,0.237,0.195
-0.268,0.288,0.028
0.403,0.415,-0.031
0.687,0.553,-0.284
0.506,0.841,-0.581
0.033,0.916,-0.084
-0.294,0.837,0.349
-0.478,0.791,0.121
-0.668,0.767,-0.055
-0.470,0.711,0.035
-0.035,0.777,0.106
0.400,1.054,0.029
0.229,1.083,-0.090
-0.433,0.869,-0.072
-0.440,0.838,0.076
-0.089,1.109,0.034
0.042,1.463,-0.250
0.179,1.290,-0.373
0.112,0.872,-0.435
-0.218,0.903,-0.461
-0.558,0.966,-0.169
-0.626,0.874,0.040
-0.153,0.773,-0.063
0.296,0.615,-0.222
0.217,0.637,-0.334
0.082,0.757,-0.192
0.143,0.841,0.000
0.072,0.929,-0.256
-0.342,0.982,-0.531
-0.814,1.021,-0.510
-0.669,1.044,-0.477
-0.087,1.139,-0.379
0.079,1.139,-0.388
-0.148,1.061,-0.462
-0.368,1.222,-0.261
-0.475,1.300,-0.034
-0.585,1.163,0.079
-0.532,0.963,0.019
-0.129,0.681,-0.286
-0.074,0.676,-0.575
-0.430,0.839,-0.675
-0.549,0.797,-0.545
-0.557,0.769,-0.352
-0.642,0.791,-0.250
-0.615,0.849,-0.055
-0.373,0.940,-0.031
-0.129,0.825,-0.315
-0.124,0.712,-0.291
-0.346,0.819,-0.151
-0.466,0.912,-0.156
-0.299,0.880,-0.066
-0.144,0.745,-0.277
-0.120,0.582,-0.600
-0.173,0.528,-0.634
-0.399,0.393,-0.484
-0.765,0.184,-0.070
-0.808,0.303,0.162
-0.355,0.551,-0.093
-0.087,0.586,-0.464
-0.270,0.582,-0.590
-0.611,0.688,-0.270
-0.770,0.776,0.026
-0.463,0.582,-0.107
-0.112,0.357,-0.427
-0.090,0.462,-0.795
-0.233,0.539,-0.859
-0.326,0.552,-0.596
-0.099,0.677,-0.474
0.142,0.627,-0.377
0.083,0.549,-0.259
0.028,0.471,-0.104
-0.057,0.256,0.149
-0.197,0.222,0.063
-0.282,0.166,-0.187
-0.444,0.052,-0.296
-0.431,0.177,-0.435
-0.186,0.220,-0.417
-0.056,0.219,-0.342
-0.037,0.276,-0.364
-0.132,0.255,-0.296
-0.203,0.278,-0.344
-0.008,0.205,-0.355
0.224,0.085,-0.120
0.414,0.014,0.040
0.457,-0.128,0.155
0.222,-0.144,0.110
0.067,-0.082,-0.220
-0.036,-0.002,-0.446
-0.176,0.149,-0.502
-0.175,0.151,-0.493
0.006,0.066,-0.385
0.363,0.038,-0.294
0.501,-0.005,-0.358
0.348,-0.157,-0.472
0.292,-0.407,-0.426
0.411,-0.484,-0.269
0.619,-0.435,-0.074
0.544,-0.511,0.024
0.261,-0.583,-0.138
0.337,-0.666,-0.236
0.508,-0.840,-0.221
0.431,-0.878,-0.289
0.353,-0.749,-0.141
0.428,-0.615,-0.003
0.615,-0.490,-0.203
0.635,-0.332,-0.451
0.387,-0.293,-0.648
0.156,-0.522,-0.630
0.153,-0.723,-0.406
0.438,-0.726,-0.307
0.669,-0.742,-0.399
0.769,-0.721,-0.504
0.815,-0.668,-0.357
0.610,-0.668,-0.111
0.458,-0.681,-0.023
0.356,-0.800,-0.137
0.249,-0.857,-0.288
0.297,-0.768,-0.270
0.355,-0.647,-0.293
0.481,-0.443,-0.272
0.509,-0.345,-0.087
0.541,-0.312,0.038
0.612,-0.271,0.038
0.436,-0.414,-0.152
0.311,-0.538,-0.271
0.360,-0.495,-0.173
0.593,-0.339,-0.156
0.663,-0.266,-0.149
0.364,-0.439,-0.074
0.308,-0.541,-0.001
0.435,-0.548,0.058
0.480,-0.624,-0.047
0.451,-0.689,-0.146
0.287,-0.706,-0.108
0.123,-0.488,-0.214
-0.060,-0.219,-0.304
-0.096,-0.236,-0.148
0.198,-0.359,-0.045
0.580,-0.432,-0.084
0.821,-0.376,-0.026
0.750,-0.325,0.059
0.465,-0.467,0.071
0.272,-0.574,0.153
0.144,-0.587,0.182
0.101,-0.568,0.146
0.211,-0.487,0.167
0.261,-0.393,0.110
0.202,-0.292,0.179
0.124,-0.221,0.420
0.084,-0.176,0.458
0.125,-0.176,0.386
0.170,-0.247,0.403
0.044,-0.281,0.262
-0.181,-0.230,-0.021
-0.132,-0.146,-0.064
0.003,-0.106,-0.073
0.048,-0.085,-0.138
0.165,-0.085,0.058
0.188,-0.196,0.256
0.194,-0.335,0.269
0.161,-0.388,0.188
0.051,-0.289,0.113
0.055,-0.118,0.220
0.048,-0.011,0.337
0.025,0.114,0.245
0.133,0.220,0.200
0.285,0.160,0.308
0.117,0.008,0.183
-0.191,-0.103,-0.031
-0.221,-0.154,0.075
-0.142,-0.129,0.264
-0.080,-0.086,0.333
-0.089,-0.130,0.247
-0.062,-0.124,0.143
0.034,-0.050,0.193
0.096,-0.023,0.205
0.144,0.024,0.271
-0.022,0.097,0.466
-0.257,0.180,0.451
-0.323,0.233,0.261
-0.201,0.160,0.051
-0.026,0.024,-0.107
-0.128,0.005,-0.005
-0.340,0.057,0.224
-0.372,-0.004,0.309
-0.213,-0.092,0.308
-0.093,-0.055,0.288
-0.097,0.038,0.366
-0.010,0.065,0.540
0.014,0.050,0.593
-0.078,0.113,0.608
-0.142,0.204,0.578
-0.190,0.249,0.433
-0.253,0.281,0.404
-0.318,0.333,0.426
-0.272,0.354,0.381
-0.296,0.283,0.348
-0.389,0.250,0.340
-0.353,0.280,0.377
-0.291,0.248,0.373
-0.129,0.188,0.385
0.011,0.136,0.523
0.041,0.089,0.632
0.054,0.067,0.526
0.029,0.060,0.337
0.045,0.021,0.265
-0.013,0.033,0.199
0.027,0.175,0.268
0.126,0.271,0.362
0.004,0.280,0.274
-0.120,0.255,0.392
-0.191,0.222,0.458
-0.015,0.187,0.332
0.207,0.086,0.416
0.140,0.072,0.412
0.079,0.104,0.284
0.107,0.105,0.344
0.203,0.153,0.394
0.133,0.108,0.334
0.048,0.062,0.363
0.151,0.030,0.392
0.170,-0.023,0.351
0.298,0.004,0.384
0.314,0.008,0.272
0.153,0.102,0.032
0.088,0.240,0.023
-0.069,0.280,0.070
-0.095,0.349,0.069
-0.021,0.317,0.138
-0.065,0.215,0.150
-0.018,0.167,0.229
0.223,0.129,0.399
0.416,0.112,0.323
0.296,0.019,0.196
0.181,-0.042,0.257
0.227,0.020,0.239
0.255,0.084,0.237
0.148,0.116,0.350
-0.144,0.147,0.309
-0.284,0.240,0.172
-0.172,0.320,0.116
-0.021,0.276,0.065
0.000,0.185,-0.034
-0.169,0.111,-0.104
-0.311,0.092,-0.094
-0.250,0.051,0.045
-0.061,-0.047,0.137
-0.079,-0.074,-0.103
-0.188,-0.037,-0.186
-0.167,0.013,0.176
-0.139,0.084,0.379
-0.061,0.041,0.261
-0.094,-0.070,0.049
-0.150,-0.082,-0.096
0.010,-0.078,-0.079
0.094,-0.112,-0.033
-0.077,-0.147,0.023
-0.300,-0.132,0.183
-0.315,-0.053,0.271
-0.231,-0.016,0.154
-0.150,-0.070,-0.010
-0.030,-0.170,-0.134
0.038,-0.174,-0.153
0.076,-0.074,-0.016
0.009,-0.020,0.079
-0.126,0.033,0.018
-0.108,0.150,-0.112
-0.007,0.218,-0.167
0.112,0.188,-0.111
0.194,0.095,-0.037
0.109,0.024,-0.015
-0.028,-0.033,-0.053
-0.132,-0.149,-0.113
-0.130,-0.189,-0.165
0.075,-0.086,-0.105
0.261,0.033,0.004
0.301,0.124,-0.008
0.235,0.156,-0.044
0.110,0.141,-0.038
0.174,0.080,-0.038
0.365,0.013,-0.212
0.421,-0.006,-0.487
0.330,-0.073,-0.479
0.199,-0.079,-0.349
0.228,0.014,-0.275
0.282,0.040,-0.187
0.245,0.057,-0.113
0.264,0.023,0.018
0.353,-0.045,-0.050
0.531,-0.077,-0.281
0.517,-0.154,-0.277
0.296,-0.200,-0.234
0.216,-0.260,-0.243
0.185,-0.334,-0.189
0.147,-0.290,-0.214
0.128,-0.262,-0.364
0.175,-0.249,-0.456
0.244,-0.205,-0.353
0.211,-0.211,-0.167
0.159,-0.212,-0.140
0.113,-0.209,-0.289
0.141,-0.232,-0.321
0.176,-0.264,-0.223
0.207,-0.328,-0.239
0.358,-0.428,-0.343
0.471,-0.542,-0.419
0.502,-0.628,-0.367
0.418,-0.654,-0.230
0.237,-0.581,-0.210
0.142,-0.481,-0.303
0.151,-0.455,-0.419
0.239,-0.386,-0.484
0.328,-0.274,-0.389
0.388,-0.217,-0.225
0.413,-0.212,-0.125
0.270,-0.328,-0.216
0.106,-0.505,-0.467
0.061,-0.672,-0.545
0.051,-0.778,-0.526
0.159,-0.717,-0.468
0.235,-0.619,-0.254
0.177,-0.529,-0.203
0.127,-0.401,-0.213
0.033,-0.366,-0.156
-0.051,-0.398,-0.246
-0.030,-0.425,-0.260
0.065,-0.495,-0.249
0.070,-0.562,-0.376
0.025,-0.532,-0.364
0.090,-0.495,-0.271
0.077,-0.541,-0.268
0.038,-0.528,-0.257
0.040,-0.421,-0.248
-0.053,-0.371,-0.183
-0.143,-0.357,-0.069
-0.198,-0.304,-0.066
-0.239,-0.293,-0.134
-0.273,-0.311,-0.252
-0.227,-0.295,-0.349
-0.160,-0.302,-0.334
-0.187,-0.337,-0.298
-0.216,-0.384,-0.225
-0.264,-0.362,-0.236
-0.268,-0.292,-0.364
-0.186,-0.271,-0.264
-0.153,-0.223,-0.058
-0.156,-0.190,-0.078
-0.105,-0.150,-0.115
-0.018,-0.108,-0.139
-0.089,-0.198,-0.208
-0.251,-0.226,-0.080
-0.326,-0.229,0.056
-0.421,-0.325,-0.075
-0.422,-0.311,-0.180
-0.251,-0.258,-0.067
-0.251,-0.236,-0.053
-0.376,-0.144,-0.142
-0.316,-0.034,-0.087
-0.272,0.054,-0.104
-0.277,0.073,-0.140
-0.210,-0.006,-0.012
-0.234,-0.099,-0.058
-0.227,-0.129,-0.098
-0.251,-0.041,0.119
-0.418,0.066,0.146
-0.464,0.052,0.073
-0.484,0.038,0.157
-0.558,0.085,0.104
-0.557,0.111,0.053
-0.477,0.117,0.152
-0.379,0.098,0.183
-0.367,0.096,0.187
-0.419,0.117,0.166
-0.519,0.087,0.126
-0.524,0.012,0.218
-0.391,-0.077,0.338
-0.394,-0.134,0.319
-0.368,-0.147,0.242
-0.290,-0.162,0.199
-0.348,-0.088,0.219
-0.330,0.063,0.286
-0.276,0.164,0.294
-0.268,0.256,0.266
-0.266,0.310,0.289
-0.297,0.275,0.309
-0.319,0.231,0.270
-0.348,0.227,0.149
-0.364,0.273,0.051
-0.359,0.355,0.040
-0.324,0.448,0.001
-0.259,0.539,0.000
-0.257,0.606,0.114
-0.260,0.610,0.162
-0.186,0.607,0.144
-0.064,0.631,0.191
-0.025,0.664,0.172
-0.075,0.732,0.098
-0.122,0.756,0.204
-0.258,0.704,0.345
-0.291,0.680,0.406
-0.087,0.730,0.415
0.016,0.776,0.259
-0.131,0.783,0.225
-0.319,0.816,0.386
-0.323,0.821,0.356
-0.217,0.790,0.244
-0.190,0.802,0.196
-0.235,0.823,0.114
-0.167,0.821,0.112
0.007,0.745,0.173
0.011,0.653,0.203
-0.070,0.637,0.308
-0.090,0.609,0.302
-0.075,0.546,0.130
-0.034,0.510,0.125
-0.083,0.542,0.112
-0.100,0.633,0.015
0.013,0.692,0.029
0.085,0.781,-0.012
0.095,0.921,-0.009
0.082,0.909,0.052
0.100,0.775,0.079
0.128,0.698,0.199
0.087,0.651,0.201
-0.007,0.604,0.132
-0.068,0.589,0.155
0.050,0.533,0.050
0.194,0.479,-0.087
0.239,0.537,-0.021
0.206,0.589,0.105
0.082,0.618,0.100
0.063,0.693,0.004
0.044,0.701,-0.081
-0.003,0.662,-0.042
0.063,0.619,0.085
0.098,0.571,0.001
0.171,0.533,-0.271
0.180,0.421,-0.391
0.054,0.364,-0.294
0.069,0.449,-0.169
0.158,0.519,-0.160
0.188,0.557,-0.142
0.166,0.582,-0.007
0.175,0.582,0.079
0.231,0.558,0.066
0.177,0.500,0.014
0.088,0.468,-0.062
0.022,0.427,-0.103
-0.021,0.355,-0.153
0.053,0.353,-0.113
0.063,0.343,0.073
-0.017,0.276,0.170
-0.002,0.199,0.225
0.022,0.104,0.260
0.026,0.082,0.200
0.051,0.149,0.183
0.083,0.231,0.146
0.004,0.256,0.078
-0.142,0.264,0.121
-0.102,0.320,0.124
-0.019,0.271,0.026
0.032,0.217,0.029
0.074,0.255,0.044
0.088,0.263,-0.001
0.147,0.278,0.048
0.099,0.261,0.062
0.085,0.254,0.041
0.173,0.244,0.060
0.190,0.124,0.023
0.216,0.049,0.062
0.172,0.034,0.122
0.152,0.026,0.111
0.264,0.065,0.145
0.278,0.083,0.106
0.161,0.096,0.041
0.122,0.137,0.120
0.194,0.131,0.142
0.212,0.107,0.082
0.249,0.069,0.108
0.273,-0.033,0.061
0.204,-0.096,-0.060
0.245,-0.134,-0.061
0.280,-0.197,-0.009
0.239,-0.223,0.079
0.255,-0.229,0.162
0.239,-0.168,0.089
0.241,-0.044,0.001
0.323,-0.003,0.021
0.286,-0.030,0.096
0.194,-0.035,0.200
0.220,-0.039,0.228
0.193,-0.058,0.142
0.116,-0.102,0.104
0.119,-0.171,0.140
0.147,-0.198,0.159
0.215,-0.178,0.164
0.261,-0.152,0.163
0.261,-0.141,0.157
0.257,-0.145,0.140
0.224,-0.197,0.143
0.249,-0.218,0.182
0.276,-0.141,0.183
0.186,-0.116,0.186
0.082,-0.128,0.189
0.067,-0.127,0.129
0.143,-0.153,0.093
0.213,-0.181,0.041
0.240,-0.242,0.030
0.289,-0.252,0.164
0.292,-0.215,0.186
0.234,-0.256,0.082
0.265,-0.356,0.090
0.293,-0.472,0.076
0.246,-0.500,-0.064
0.249,-0.448,-0.148
0.262,-0.398,-0.061
0.231,-0.349,0.087
0.185,-0.374,0.074
0.246,-0.397,-0.045
0.374,-0.386,-0.079
0.334,-0.419,-0.051
0.219,-0.400,-0.055
0.207,-0.362,-0.092
0.233,-0.405,-0.118
0.259,-0.408,-0.154
0.328,-0.390,-0.224
0.335,-0.484,-0.250
0.254,-0.559,-0.157
0.229,-0.544,-0.027
0.283,-0.515,-0.046
0.319,-0.476,-0.148
0.318,-0.480,-0.132
0.284,-0.511,-0.148
0.197,-0.482,-0.350
0.178,-0.427,-0.407
0.130,-0.463,-0.284
0.014,-0.513,-0.269
0.037,-0.457,-0.235
0.085,-0.413,-0.198
0.120,-0.427,-0.193
0.138,-0.436,-0.075
0.116,-0.406,-0.055
0.113,-0.353,-0.123
0.087,-0.307,-0.106
0.076,-0.278,-0.181
-0.011,-0.283,-0.292
-0.121,-0.283,-0.235
-0.116,-0.255,-0.231
-0.061,-0.220,-0.346
-0.005,-0.232,-0.340
-0.047,-0.283,-0.291
-0.091,-0.296,-0.285
-0.073,-0.323,-0.288
-0.157,-0.322,-0.369
-0.269,-0.262,-0.421
-0.250,-0.222,-0.348
-0.217,-0.166,-0.296
-0.232,-0.149,-0.266
-0.204,-0.207,-0.154
-0.232,-0.260,-0.116
-0.301,-0.306,-0.186
-0.366,-0.317,-0.251
-0.433,-0.275,-0.339
-0.356,-0.238,-0.314
-0.290,-0.253,-0.187
-0.322,-0.208,-0.167
-0.343,-0.083,-0.167
-0.402,-0.044,-0.169
-0.452,-0.051,-0.150
-0.530,-0.069,-0.115
-0.585,-0.135,-0.232
-0.539,-0.135,-0.315
-0.525,-0.097,-0.286
-0.508,-0.095,-0.256
-0.483,-0.065,-0.149
-0.460,-0.026,-0.068
-0.466,-0.055,-0.053
-0.553,-0.102,-0.021
-0.570,-0.105,-0.023
-0.558,-0.118,-0.044
-0.574,-0.165,-0.066
-0.580,-0.180,-0.082
-0.612,-0.162,-0.028
-0.605,-0.161,0.049
-0.551,-0.194,0.031
-0.457,-0.240,-0.049
-0.423,-0.269,-0.095
-0.481,-0.272,-0.076
-0.487,-0.262,-0.017
-0.507,-0.265,0.039
-0.576,-0.281,0.049
-0.593,-0.274,0.011
-0.553,-0.244,0.007
-0.517,-0.237,0.050
-0.504,-0.223,0.096
-0.438,-0.154,0.132
-0.350,-0.100,0.100
-0.333,-0.158,0.058
-0.384,-0.246,0.114
-0.435,-0.278,0.164
-0.385,-0.317,0.161
-0.252,-0.344,0.162
-0.198,-0.308,0.130
-0.249,-0.233,0.123
-0.306,-0.157,0.149
-0.332,-0.126,0.104
-0.301,-0.107,0.058
-0.227,-0.093,0.067
-0.182,-0.147,0.022
-0.167,-0.227,-0.036
-0.172,-0.254,-0.028
-0.208,-0.236,-0.027
-0.195,-0.244,0.015
-0.159,-0.275,0.106
-0.129,-0.242,0.087
-0.147,-0.184,0.084
-0.288,-0.152,0.197
-0.331,-0.107,0.271
-0.241,-0.090,0.278
-0.197,-0.095,0.226
-0.176,-0.092,0.136
-0.210,-0.130,0.121
-0.291,-0.166,0.152
-0.314,-0.118,0.181
-0.236,-0.048,0.281
-0.119,-0.046,0.362
-0.109,-0.060,0.330
-0.167,-0.051,0.299
-0.175,-0.038,0.318
-0.138,-0.021,0.333
-0.105,0.008,0.292
-0.097,0.046,0.193
-0.079,0.065,0.141
-0.044,0.085,0.143
-0.034,0.085,0.136
-0.053,0.053,0.170
-0.085,0.033,0.269
-0.084,0.023,0.339
-0.064,0.043,0.303
-0.073,0.022,0.209
-0.104,-0.033,0.192
-0.090,-0.003,0.211
-0.028,0.041,0.178
-0.022,0.035,0.149
-0.036,0.032,0.128
0.012,0.040,0.146
0.023,0.024,0.216
0.009,0.006,0.261
0.040,-0.009,0.261
0.036,-0.055,0.183
0.080,-0.075,0.062
0.128,-0.054,-0.046
0.095,-0.052,-0.115
0.130,-0.091,-0.069
0.175,-0.128,-0.051
0.266,-0.118,-0.135
0.336,-0.138,-0.146
0.285,-0.152,-0.118
0.328,-0.099,-0.090
0.370,-0.040,-0.055
0.357,-0.003,-0.126
0.324,-0.029,-0.189
0.257,-0.084,-0.175
0.207,-0.137,-0.209
0.144,-0.158,-0.185
0.162,-0.103,-0.120
0.168,-0.046,-0.135
0.131,-0.011,-0.115
0.160,0.009,-0.119
0.152,0.015,-0.198
0.164,0.039,-0.236
0.211,0.069,-0.237
0.210,0.062,-0.185
0.173,0.053,-0.079
0.124,0.070,-0.016
0.131,0.098,-0.088
0.197,0.120,-0.244
0.285,0.090,-0.337
0.345,0.082,-0.353
0.325,0.107,-0.336
0.230,0.118,-0.324
0.179,0.197,-0.362
0.260,0.271,-0.398
0.316,0.299,-0.373
0.306,0.310,-0.318
0.357,0.270,-0.265
0.355,0.227,-0.279
0.274,0.184,-0.367
0.229,0.126,-0.376
0.259,0.071,-0.322
0.357,0.069,-0.322
0.363,0.101,-0.317
0.276,0.069,-0.260
0.222,0.013,-0.201
0.220,0.018,-0.203
0.220,0.077,-0.248
0.177,0.089,-0.236
0.191,0.062,-0.183
0.196,0.039,-0.206
0.185,-0.007,-0.224
0.204,-0.021,-0.176
0.157,-0.010,-0.223
0.167,-0.038,-0.288
0.168,-0.049,-0.223
0.107,-0.006,-0.167
0.133,0.019,-0.154
0.191,-0.020,-0.103
0.196,-0.042,-0.086
0.144,0.011,-0.111
0.171,0.054,-0.071
0.202,0.053,-0.041
0.156,0.089,-0.102
0.162,0.136,-0.136
0.125,0.124,-0.128
0.094,0.089,-0.081
0.101,0.073,0.006
0.089,0.077,0.013
0.129,0.087,0.007
0.131,0.122,0.039
0.123,0.197,0.029
0.135,0.223,0.053
0.163,0.194,0.099
0.231,0.212,0.114
0.216,0.222,0.100
0.226,0.220,0.058
0.301,0.261,0.054
0.371,0.263,0.063
0.415,0.256,0.060
0.399,0.283,0.095
0.429,0.285,0.177
0.427,0.257,0.246
0.399,0.240,0.248
0.417,0.271,0.227
0.417,0.273,0.203
0.465,0.239,0.172
0.496,0.250,0.131
0.517,0.237,0.155
0.506,0.209,0.246
0.431,0.239,0.226
0.457,0.236,0.188
0.478,0.188,0.240
0.470,0.212,0.239
0.480,0.233,0.216
0.411,0.193,0.232
0.389,0.194,0.305
0.413,0.210,0.400
0.403,0.210,0.411
0.398,0.207,0.437
0.360,0.206,0.479
0.325,0.227,0.424
0.287,0.210,0.404
0.237,0.214,0.440
0.232,0.245,0.465
0.233,0.217,0.491
0.244,0.244,0.505
0.220,0.287,0.557
0.164,0.264,0.594
0.148,0.250,0.544
0.124,0.256,0.516
0.139,0.275,0.504
0.192,0.251,0.424
0.201,0.212,0.346
0.206,0.198,0.338
0.231,0.143,0.403
0.277,0.099,0.518
0.309,0.107,0.576
0.320,0.153,0.537
0.312,0.212,0.479
0.275,0.267,0.446
0.276,0.310,0.393
0.300,0.280,0.312
0.295,0.256,0.325
0.292,0.285,0.398
0.320,0.292,0.400
0.382,0.288,0.378
0.456,0.302,0.352
0.510,0.321,0.339
0.488,0.344,0.343
0.464,0.384,0.281
0.482,0.397,0.186
0.512,0.364,0.112
0.578,0.332,0.077
0.603,0.296,0.089
0.646,0.286,0.117
0.692,0.273,0.170
0.637,0.256,0.156
0.620,0.262,0.068
0.617,0.250,0.038
0.574,0.290,0.001
0.568,0.333,-0.048
