SITE CODE= 41213íﬂâ™ésînèÍí¨
 LAT.=   38.7271
 LON.=  139.8274
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2019 06 18 22 22 10
 NS,EW,UD
0.299,0.377,-0.295
0.527,0.471,-0.015
0.637,0.549,0.132
0.590,0.566,0.057
0.416,0.496,-0.080
0.194,0.347,-0.087
0.019,0.169,0.032
-0.046,0.012,0.092
0.005,-0.095,-0.025
0.120,-0.159,-0.214
0.216,-0.184,-0.257
0.235,-0.169,-0.080
0.182,-0.114,0.144
0.112,-0.040,0.188
0.070,0.017,0.014
0.052,0.034,-0.187
0.021,0.020,-0.219
-0.047,-0.000,-0.091
-0.134,-0.014,0.004
-0.195,-0.040,-0.071
-0.198,-0.105,-0.236
-0.145,-0.211,-0.279
-0.059,-0.320,-0.106
0.024,-0.368,0.152
0.061,-0.313,0.289
0.007,-0.170,0.233
-0.143,-0.019,0.087
-0.336,0.039,-0.021
-0.477,-0.039,-0.096
-0.505,-0.211,-0.218
-0.432,-0.364,-0.394
-0.332,-0.400,-0.511
-0.260,-0.309,-0.440
-0.214,-0.161,-0.195
-0.161,-0.056,0.064
-0.091,-0.052,0.184
-0.031,-0.141,0.137
-0.007,-0.274,0.029
-0.015,-0.387,-0.021
-0.027,-0.429,0.020
-0.027,-0.387,0.096
-0.030,-0.298,0.123
-0.059,-0.224,0.057
-0.119,-0.210,-0.077
-0.186,-0.244,-0.218
-0.222,-0.271,-0.309
-0.191,-0.258,-0.326
-0.080,-0.228,-0.275
0.074,-0.228,-0.184
0.182,-0.275,-0.097
0.148,-0.332,-0.055
-0.039,-0.344,-0.067
-0.285,-0.297,-0.094
-0.448,-0.215,-0.076
-0.451,-0.137,-0.001
-0.338,-0.082,0.076
-0.218,-0.062,0.099
-0.167,-0.091,0.080
-0.191,-0.186,0.085
-0.255,-0.343,0.136
-0.328,-0.530,0.154
-0.389,-0.702,0.048
-0.403,-0.825,-0.159
-0.340,-0.886,-0.326
-0.218,-0.884,-0.344
-0.110,-0.834,-0.257
-0.094,-0.756,-0.201
-0.180,-0.671,-0.226
-0.306,-0.590,-0.239
-0.399,-0.512,-0.136
-0.429,-0.436,0.036
-0.419,-0.371,0.131
-0.407,-0.325,0.078
-0.411,-0.303,-0.019
-0.426,-0.301,-0.009
-0.442,-0.313,0.119
-0.447,-0.334,0.228
-0.426,-0.354,0.203
-0.375,-0.365,0.090
-0.301,-0.367,0.018
-0.221,-0.368,0.024
-0.152,-0.371,0.011
-0.105,-0.372,-0.098
-0.093,-0.362,-0.239
-0.123,-0.346,-0.257
-0.187,-0.333,-0.106
-0.249,-0.326,0.072
-0.271,-0.315,0.102
-0.246,-0.293,-0.038
-0.206,-0.273,-0.187
-0.182,-0.276,-0.177
-0.169,-0.309,-0.014
-0.125,-0.341,0.144
-0.018,-0.340,0.173
0.132,-0.303,0.108
0.264,-0.270,0.087
0.307,-0.291,0.171
0.243,-0.383,0.266
0.106,-0.522,0.233
-0.040,-0.667,0.052
-0.148,-0.779,-0.132
-0.207,-0.832,-0.164
-0.239,-0.800,-0.045
-0.272,-0.671,0.069
-0.321,-0.477,0.037
-0.373,-0.300,-0.110
-0.405,-0.220,-0.209
-0.406,-0.261,-0.134
-0.393,-0.367,0.072
-0.396,-0.447,0.266
-0.433,-0.446,0.348
-0.481,-0.370,0.337
-0.496,-0.265,0.312
-0.456,-0.169,0.300
-0.392,-0.100,0.270
-0.369,-0.073,0.191
-0.429,-0.111,0.081
-0.540,-0.212,-0.026
-0.628,-0.339,-0.115
-0.632,-0.423,-0.191
-0.545,-0.415,-0.233
-0.404,-0.326,-0.202
-0.252,-0.209,-0.081
-0.120,-0.114,0.076
-0.035,-0.065,0.176
-0.013,-0.066,0.165
-0.048,-0.126,0.086
-0.102,-0.253,0.034
-0.139,-0.420,0.069
-0.152,-0.560,0.159
-0.171,-0.601,0.222
-0.220,-0.524,0.209
-0.285,-0.380,0.147
-0.328,-0.264,0.094
-0.323,-0.243,0.081
-0.281,-0.310,0.092
-0.232,-0.401,0.100
-0.195,-0.439,0.106
-0.164,-0.395,0.123
-0.123,-0.294,0.153
-0.070,-0.188,0.173
-0.025,-0.104,0.173
-0.021,-0.030,0.171
-0.078,0.056,0.193
-0.192,0.160,0.232
-0.326,0.244,0.255
-0.428,0.255,0.237
-0.455,0.161,0.193
-0.399,-0.026,0.162
-0.285,-0.255,0.168
-0.159,-0.450,0.203
-0.052,-0.542,0.241
0.022,-0.505,0.251
0.073,-0.376,0.212
0.117,-0.242,0.113
0.159,-0.184,-0.013
0.182,-0.225,-0.101
0.153,-0.325,-0.094
0.052,-0.417,-0.018
-0.106,-0.457,0.033
-0.271,-0.437,-0.007
-0.384,-0.367,-0.100
-0.415,-0.260,-0.133
-0.364,-0.142,-0.046
-0.248,-0.055,0.101
-0.094,-0.041,0.195
0.058,-0.093,0.195
0.164,-0.153,0.157
0.185,-0.149,0.138
0.129,-0.055,0.119
0.044,0.093,0.052
-0.020,0.237,-0.037
-0.041,0.332,-0.062
-0.029,0.364,0.025
0.002,0.334,0.141
0.045,0.250,0.150
0.084,0.138,0.017
0.089,0.048,-0.136
0.031,0.017,-0.169
-0.076,0.040,-0.063
-0.180,0.070,0.060
-0.218,0.062,0.087
-0.173,0.012,0.020
-0.077,-0.041,-0.050
0.023,-0.062,-0.071
0.105,-0.036,-0.074
0.164,0.022,-0.115
0.195,0.088,-0.183
0.188,0.144,-0.200
0.143,0.184,-0.118
0.096,0.214,0.012
0.086,0.246,0.091
0.123,0.290,0.070
0.171,0.342,-0.004
0.184,0.392,-0.058
0.156,0.432,-0.071
0.125,0.460,-0.082
0.140,0.470,-0.118
0.211,0.443,-0.146
0.303,0.363,-0.116
0.369,0.237,-0.043
0.383,0.099,-0.010
0.352,-0.002,-0.082
0.301,-0.033,-0.223
0.262,0.006,-0.319
0.259,0.104,-0.284
0.308,0.234,-0.132
0.404,0.360,0.041
0.515,0.441,0.142
0.596,0.439,0.139
0.601,0.350,0.060
0.522,0.217,-0.041
0.388,0.124,-0.123
0.259,0.133,-0.154
0.198,0.244,-0.130
0.240,0.387,-0.087
0.368,0.472,-0.082
0.526,0.454,-0.152
0.651,0.353,-0.265
0.700,0.236,-0.327
0.669,0.163,-0.262
0.580,0.167,-0.092
0.472,0.242,0.052
0.382,0.353,0.046
0.340,0.445,-0.110
0.355,0.476,-0.284
0.410,0.443,-0.320
0.473,0.382,-0.189
0.515,0.345,-0.005
0.522,0.344,0.087
0.491,0.345,0.041
0.432,0.301,-0.076
0.354,0.199,-0.169
0.272,0.072,-0.200
0.209,-0.028,-0.195
0.191,-0.073,-0.184
0.235,-0.070,-0.154
0.331,-0.047,-0.078
0.444,-0.035,0.030
0.527,-0.041,0.103
0.556,-0.053,0.058
0.536,-0.048,-0.109
0.500,-0.007,-0.294
0.477,0.066,-0.342
0.472,0.159,-0.183
0.462,0.250,0.097
0.427,0.318,0.307
0.369,0.349,0.313
0.304,0.339,0.146
0.255,0.294,-0.036
0.232,0.232,-0.102
0.231,0.172,-0.050
0.246,0.130,0.034
0.267,0.109,0.095
0.282,0.104,0.141
0.279,0.105,0.183
0.251,0.093,0.164
0.209,0.053,0.014
0.164,-0.006,-0.228
0.120,-0.048,-0.394
0.073,-0.032,-0.325
0.027,0.033,-0.031
0.007,0.092,0.283
0.047,0.076,0.404
0.151,-0.028,0.289
0.268,-0.163,0.087
0.329,-0.237,-0.021
0.296,-0.199,0.022
0.198,-0.069,0.142
0.102,0.072,0.221
0.056,0.141,0.210
0.059,0.093,0.135
0.082,-0.035,0.053
0.104,-0.153,0.004
0.127,-0.174,-0.005
0.155,-0.086,0.003
0.179,0.039,0.008
0.177,0.102,0.011
0.134,0.059,0.036
0.059,-0.050,0.102
-0.025,-0.149,0.185
-0.093,-0.192,0.224
-0.124,-0.178,0.184
-0.123,-0.124,0.099
-0.123,-0.042,0.050
-0.161,0.049,0.080
-0.241,0.112,0.160
-0.317,0.109,0.225
-0.317,0.046,0.236
-0.210,-0.026,0.196
-0.034,-0.062,0.120
0.121,-0.070,0.016
0.186,-0.094,-0.078
0.137,-0.153,-0.105
0.011,-0.216,-0.015
-0.128,-0.232,0.149
-0.222,-0.194,0.275
-0.232,-0.146,0.265
-0.154,-0.134,0.121
-0.026,-0.162,-0.055
0.087,-0.189,-0.163
0.137,-0.166,-0.170
0.110,-0.077,-0.113
0.025,0.060,-0.034
-0.083,0.198,0.063
-0.192,0.285,0.181
-0.278,0.294,0.283
-0.328,0.235,0.296
-0.339,0.156,0.181
-0.323,0.101,0.005
-0.300,0.082,-0.097
-0.285,0.078,-0.043
-0.283,0.064,0.101
-0.291,0.033,0.184
-0.302,-0.005,0.109
-0.310,-0.044,-0.058
-0.304,-0.089,-0.166
-0.283,-0.131,-0.137
-0.261,-0.140,-0.037
-0.256,-0.092,0.008
-0.271,0.003,-0.037
-0.286,0.090,-0.093
-0.275,0.112,-0.061
-0.232,0.054,0.059
-0.178,-0.041,0.178
-0.145,-0.107,0.205
-0.151,-0.098,0.133
-0.189,-0.017,0.041
-0.231,0.104,0.020
-0.243,0.224,0.106
-0.203,0.307,0.251
-0.119,0.320,0.352
-0.029,0.255,0.319
0.014,0.135,0.139
-0.015,0.017,-0.100
-0.106,-0.042,-0.273
-0.211,-0.026,-0.296
-0.282,0.037,-0.197
-0.299,0.109,-0.071
-0.271,0.166,0.005
-0.228,0.209,0.034
-0.196,0.234,0.064
-0.191,0.230,0.124
-0.209,0.191,0.185
-0.235,0.135,0.194
-0.245,0.096,0.144
-0.225,0.086,0.084
-0.178,0.078,0.079
-0.132,0.039,0.136
-0.110,-0.025,0.192
-0.115,-0.062,0.174
-0.123,-0.017,0.068
-0.111,0.108,-0.066
-0.079,0.254,-0.145
-0.059,0.346,-0.132
-0.092,0.347,-0.058
-0.191,0.279,0.017
-0.329,0.186,0.060
-0.446,0.103,0.077
-0.483,0.036,0.100
-0.412,-0.022,0.140
-0.256,-0.074,0.173
-0.073,-0.105,0.152
0.067,-0.095,0.066
0.123,-0.041,-0.042
0.092,0.035,-0.094
0.001,0.100,-0.048
-0.106,0.127,0.054
-0.183,0.113,0.121
-0.193,0.079,0.098
-0.127,0.046,0.015
-0.015,0.020,-0.055
0.073,-0.009,-0.079
0.085,-0.050,-0.087
0.014,-0.092,-0.107
-0.085,-0.107,-0.112
-0.141,-0.066,-0.050
-0.119,0.024,0.070
-0.047,0.117,0.158
0.016,0.151,0.127
0.029,0.097,0.003
-0.005,-0.010,-0.093
-0.052,-0.102,-0.067
-0.075,-0.115,0.047
-0.067,-0.041,0.133
-0.050,0.074,0.118
-0.054,0.168,0.038
-0.087,0.196,-0.022
-0.131,0.154,-0.036
-0.156,0.069,-0.041
-0.148,-0.014,-0.075
-0.120,-0.064,-0.120
-0.100,-0.075,-0.126
-0.109,-0.061,-0.085
-0.145,-0.046,-0.029
-0.189,-0.040,0.012
-0.212,-0.037,0.050
-0.187,-0.034,0.093
-0.100,-0.032,0.116
0.033,-0.036,0.073
0.164,-0.050,-0.028
0.230,-0.078,-0.118
0.198,-0.121,-0.124
0.096,-0.172,-0.046
-0.009,-0.212,0.041
-0.062,-0.215,0.073
-0.051,-0.166,0.044
-0.008,-0.085,0.000
0.022,-0.016,-0.019
0.012,0.003,-0.012
-0.034,-0.037,0.006
-0.089,-0.118,0.029
-0.113,-0.216,0.037
-0.082,-0.308,0.013
-0.006,-0.369,-0.049
0.069,-0.369,-0.118
0.095,-0.296,-0.142
0.059,-0.175,-0.093
-0.003,-0.066,0.000
-0.041,-0.021,0.078
-0.036,-0.048,0.094
-0.007,-0.107,0.044
0.016,-0.155,-0.038
0.026,-0.176,-0.108
0.036,-0.182,-0.128
0.062,-0.190,-0.089
0.097,-0.196,-0.030
0.120,-0.193,-0.014
0.116,-0.179,-0.076
0.091,-0.164,-0.183
0.061,-0.149,-0.241
0.043,-0.125,-0.180
0.044,-0.082,-0.025
0.066,-0.034,0.107
0.103,-0.009,0.109
0.142,-0.036,-0.018
0.169,-0.111,-0.173
0.181,-0.200,-0.239
0.189,-0.254,-0.190
0.210,-0.243,-0.094
0.240,-0.169,-0.032
0.260,-0.061,-0.022
0.245,0.039,-0.023
0.201,0.103,-0.005
0.161,0.121,0.012
0.167,0.099,0.000
0.225,0.049,-0.036
0.300,-0.020,-0.064
0.339,-0.096,-0.064
0.313,-0.167,-0.066
0.233,-0.207,-0.098
0.144,-0.196,-0.147
0.087,-0.133,-0.163
0.078,-0.047,-0.119
0.107,0.020,-0.053
0.150,0.039,-0.026
0.183,0.011,-0.062
0.193,-0.035,-0.124
0.185,-0.076,-0.162
0.174,-0.108,-0.164
0.182,-0.144,-0.158
0.217,-0.193,-0.157
0.265,-0.238,-0.144
0.302,-0.245,-0.087
0.314,-0.179,-0.004
0.308,-0.042,0.047
0.309,0.123,0.031
0.329,0.250,-0.026
0.360,0.277,-0.057
0.374,0.191,-0.034
0.352,0.034,-0.001
0.296,-0.118,-0.012
0.228,-0.203,-0.058
0.178,-0.205,-0.071
0.170,-0.156,-0.022
0.214,-0.107,0.037
0.300,-0.091,0.027
0.407,-0.111,-0.059
0.495,-0.140,-0.141
0.533,-0.152,-0.124
0.508,-0.138,-0.010
0.439,-0.114,0.101
0.363,-0.099,0.108
0.315,-0.104,-0.002
0.305,-0.120,-0.153
0.329,-0.127,-0.236
0.366,-0.112,-0.208
0.399,-0.086,-0.115
0.417,-0.077,-0.046
0.421,-0.115,-0.045
0.421,-0.202,-0.083
0.429,-0.298,-0.097
0.447,-0.350,-0.072
0.457,-0.324,-0.055
0.440,-0.235,-0.088
0.389,-0.125,-0.141
0.318,-0.034,-0.139
0.254,0.022,-0.048
0.227,0.043,0.068
0.247,0.029,0.113
0.308,-0.016,0.046
0.378,-0.077,-0.077
0.421,-0.123,-0.177
0.411,-0.130,-0.206
0.356,-0.101,-0.178
0.293,-0.070,-0.126
0.265,-0.078,-0.073
0.299,-0.132,-0.032
0.387,-0.208,-0.018
0.494,-0.256,-0.044
0.567,-0.241,-0.108
0.565,-0.155,-0.177
0.485,-0.025,-0.205
0.370,0.098,-0.161
0.288,0.168,-0.064
0.284,0.155,0.023
0.350,0.066,0.036
0.435,-0.052,-0.038
0.483,-0.139,-0.150
0.467,-0.146,-0.227
0.401,-0.070,-0.225
0.318,0.041,-0.162
0.257,0.125,-0.077
0.244,0.141,-0.005
0.287,0.096,0.030
0.373,0.035,0.013
0.471,0.002,-0.059
0.541,0.011,-0.150
0.547,0.048,-0.191
0.480,0.091,-0.134
0.364,0.124,-0.011
0.257,0.143,0.081
0.214,0.148,0.063
0.255,0.134,-0.051
0.353,0.102,-0.168
0.451,0.065,-0.194
0.507,0.046,-0.128
0.514,0.063,-0.042
0.496,0.115,-0.006
0.475,0.183,-0.028
0.457,0.236,-0.075
0.433,0.257,-0.114
0.390,0.247,-0.142
0.329,0.225,-0.154
0.268,0.212,-0.122
0.230,0.219,-0.034
0.233,0.241,0.064
0.269,0.257,0.097
0.311,0.244,0.023
0.329,0.196,-0.098
0.310,0.131,-0.157
0.264,0.084,-0.099
0.214,0.082,0.021
0.181,0.120,0.094
0.162,0.163,0.057
0.139,0.168,-0.051
0.094,0.119,-0.143
0.030,0.045,-0.165
-0.025,-0.007,-0.130
-0.048,-0.006,-0.082
-0.040,0.041,-0.045
-0.031,0.093,-0.019
-0.061,0.107,-0.001
-0.143,0.073,0.002
-0.251,0.021,-0.008
-0.340,-0.000,-0.018
-0.376,0.034,-0.004
-0.354,0.102,0.035
-0.299,0.154,0.071
-0.244,0.155,0.071
-0.221,0.115,0.025
-0.243,0.080,-0.035
-0.303,0.096,-0.063
-0.369,0.174,-0.022
-0.411,0.282,0.076
-0.410,0.369,0.171
-0.375,0.392,0.186
-0.335,0.347,0.093
-0.312,0.260,-0.051
-0.312,0.182,-0.141
-0.321,0.152,-0.109
-0.330,0.182,0.014
-0.344,0.255,0.135
-0.382,0.345,0.167
-0.455,0.427,0.106
-0.545,0.481,0.014
-0.605,0.485,-0.038
-0.588,0.429,-0.019
-0.490,0.333,0.054
-0.364,0.251,0.130
-0.288,0.231,0.156
-0.313,0.282,0.117
-0.423,0.361,0.050
-0.555,0.409,0.012
-0.646,0.399,0.027
-0.672,0.350,0.065
-0.651,0.312,0.073
-0.615,0.323,0.034
-0.592,0.389,-0.015
-0.590,0.479,-0.031
-0.609,0.542,0.003
-0.642,0.542,0.069
-0.685,0.486,0.132
-0.731,0.419,0.159
-0.773,0.391,0.134
-0.793,0.418,0.067
-0.773,0.469,-0.001
-0.711,0.505,-0.027
-0.631,0.508,-0.002
-0.578,0.486,0.040
-0.585,0.455,0.064
-0.646,0.422,0.063
-0.725,0.388,0.055
-0.784,0.362,0.054
-0.803,0.361,0.045
-0.790,0.398,0.021
-0.756,0.466,-0.000
-0.718,0.540,0.003
-0.685,0.592,0.025
-0.664,0.596,0.033
-0.658,0.547,0.011
-0.660,0.462,-0.013
-0.665,0.372,-0.002
-0.667,0.306,0.040
-0.662,0.272,0.062
-0.647,0.269,0.021
-0.621,0.301,-0.062
-0.595,0.375,-0.117
-0.588,0.486,-0.086
-0.611,0.605,0.025
-0.658,0.677,0.153
-0.706,0.662,0.225
-0.735,0.560,0.209
-0.736,0.412,0.120
-0.709,0.282,0.010
-0.655,0.223,-0.068
-0.577,0.251,-0.081
-0.489,0.336,-0.030
-0.413,0.418,0.050
-0.377,0.441,0.107
-0.396,0.390,0.101
-0.463,0.299,0.033
-0.552,0.220,-0.057
-0.624,0.188,-0.107
-0.644,0.203,-0.081
-0.601,0.244,0.006
-0.514,0.294,0.096
-0.425,0.341,0.120
-0.373,0.369,0.057
-0.372,0.355,-0.045
-0.400,0.285,-0.114
-0.422,0.175,-0.103
-0.417,0.064,-0.032
-0.387,-0.006,0.032
-0.342,-0.016,0.044
-0.298,0.020,0.018
-0.269,0.086,0.007
-0.264,0.151,0.041
-0.276,0.191,0.087
-0.293,0.189,0.099
-0.301,0.142,0.061
-0.300,0.063,0.011
-0.302,-0.024,-0.009
-0.309,-0.098,-0.002
-0.297,-0.143,-0.004
-0.240,-0.155,-0.042
-0.137,-0.140,-0.097
-0.033,-0.116,-0.125
0.020,-0.109,-0.107
0.007,-0.136,-0.063
-0.047,-0.189,-0.036
-0.102,-0.234,-0.043
-0.131,-0.242,-0.059
-0.133,-0.210,-0.043
-0.118,-0.166,0.016
-0.082,-0.149,0.074
-0.031,-0.187,0.073
0.020,-0.271,0.005
0.052,-0.361,-0.066
0.052,-0.406,-0.074
0.031,-0.382,-0.013
0.012,-0.314,0.045
0.011,-0.258,0.034
0.028,-0.255,-0.040
0.052,-0.299,-0.106
0.071,-0.337,-0.100
0.083,-0.327,-0.026
0.094,-0.278,0.061
0.111,-0.244,0.111
0.134,-0.271,0.108
0.147,-0.365,0.064
0.135,-0.482,0.005
0.099,-0.569,-0.032
0.065,-0.597,-0.016
0.067,-0.580,0.060
0.121,-0.551,0.153
0.212,-0.551,0.194
0.298,-0.599,0.148
0.338,-0.682,0.060
0.309,-0.766,0.012
0.217,-0.813,0.046
0.106,-0.805,0.125
0.038,-0.759,0.169
0.058,-0.708,0.139
0.159,-0.685,0.069
0.289,-0.707,0.025
0.378,-0.760,0.039
0.399,-0.816,0.078
0.366,-0.852,0.100
0.316,-0.863,0.098
0.273,-0.865,0.100
0.243,-0.872,0.125
0.225,-0.877,0.153
0.226,-0.854,0.150
0.250,-0.791,0.114
0.291,-0.708,0.078
0.329,-0.656,0.065
0.345,-0.676,0.064
0.333,-0.758,0.045
0.296,-0.849,0.012
0.245,-0.892,0.002
0.202,-0.860,0.050
0.189,-0.771,0.132
0.221,-0.658,0.185
0.290,-0.560,0.158
0.371,-0.499,0.066
0.435,-0.483,-0.024
0.471,-0.507,-0.055
0.483,-0.552,-0.019
0.480,-0.592,0.040
0.469,-0.614,0.075
0.450,-0.625,0.069
0.428,-0.636,0.040
0.412,-0.646,0.011
0.405,-0.638,-0.011
0.412,-0.597,-0.032
0.430,-0.528,-0.049
0.460,-0.457,-0.048
0.498,-0.403,-0.019
0.533,-0.370,0.022
0.554,-0.344,0.048
0.555,-0.319,0.034
0.540,-0.297,-0.008
0.525,-0.282,-0.050
0.521,-0.267,-0.072
0.532,-0.241,-0.071
0.555,-0.201,-0.053
0.580,-0.158,-0.019
0.598,-0.130,0.016
0.601,-0.124,0.029
0.590,-0.141,-0.011
0.569,-0.172,-0.094
0.549,-0.207,-0.164
0.536,-0.226,-0.170
0.524,-0.206,-0.110
0.501,-0.137,-0.035
0.467,-0.039,0.006
0.426,0.044,0.010
0.392,0.070,-0.001
0.371,0.032,-0.015
0.356,-0.034,-0.047
0.334,-0.073,-0.101
0.304,-0.051,-0.146
0.276,0.023,-0.146
0.272,0.105,-0.101
0.303,0.152,-0.059
0.360,0.149,-0.066
0.417,0.112,-0.115
0.446,0.070,-0.156
0.437,0.040,-0.152
0.405,0.033,-0.119
0.376,0.060,-0.099
0.360,0.127,-0.112
0.352,0.230,-0.136
0.342,0.337,-0.150
0.333,0.404,-0.150
0.334,0.402,-0.145
0.353,0.335,-0.132
0.378,0.240,-0.096
0.390,0.161,-0.045
0.378,0.130,-0.017
0.355,0.156,-0.040
0.338,0.230,-0.089
0.334,0.323,-0.109
0.338,0.401,-0.082
0.337,0.429,-0.061
0.329,0.396,-0.109
0.320,0.320,-0.214
0.316,0.240,-0.291
0.316,0.189,-0.263
0.312,0.179,-0.155
0.298,0.204,-0.070
0.271,0.246,-0.075
0.232,0.285,-0.133
0.189,0.300,-0.156
0.157,0.271,-0.108
0.156,0.203,-0.039
0.183,0.126,-0.021
0.215,0.080,-0.055
0.223,0.093,-0.078
0.193,0.148,-0.048
0.145,0.210,0.003
0.110,0.248,0.011
0.102,0.258,-0.045
0.104,0.254,-0.118
0.095,0.243,-0.148
0.068,0.216,-0.128
0.038,0.162,-0.097
0.022,0.090,-0.089
0.022,0.026,-0.103
0.030,-0.000,-0.114
0.036,0.023,-0.109
0.044,0.080,-0.093
0.050,0.142,-0.073
0.053,0.180,-0.057
0.046,0.180,-0.055
0.035,0.145,-0.078
0.030,0.099,-0.114
0.034,0.064,-0.125
0.037,0.050,-0.080
0.026,0.041,-0.001
0.001,0.019,0.058
-0.029,-0.020,0.054
-0.052,-0.059,0.005
-0.071,-0.081,-0.031
-0.091,-0.087,-0.027
-0.110,-0.092,-0.001
-0.120,-0.103,0.012
-0.117,-0.109,0.011
-0.108,-0.091,0.020
-0.100,-0.053,0.050
-0.098,-0.029,0.075
-0.097,-0.053,0.061
-0.101,-0.127,0.021
-0.122,-0.217,0.001
-0.164,-0.278,0.029
-0.218,-0.288,0.080
-0.266,-0.255,0.107
-0.295,-0.201,0.090
-0.310,-0.147,0.055
-0.326,-0.110,0.032
-0.346,-0.108,0.022
-0.359,-0.143,0.013
-0.349,-0.201,0.011
-0.312,-0.256,0.036
-0.255,-0.284,0.094
-0.196,-0.282,0.148
-0.156,-0.262,0.155
-0.159,-0.242,0.103
-0.217,-0.227,0.034
-0.318,-0.217,-0.001
-0.426,-0.215,0.019
-0.491,-0.218,0.074
-0.491,-0.225,0.130
-0.439,-0.232,0.167
-0.375,-0.239,0.183
-0.335,-0.244,0.177
-0.329,-0.246,0.144
-0.348,-0.240,0.084
-0.379,-0.223,0.019
-0.409,-0.203,-0.011
-0.430,-0.184,0.020
-0.434,-0.169,0.103
-0.421,-0.161,0.181
-0.400,-0.164,0.198
-0.379,-0.194,0.147
-0.362,-0.255,0.071
-0.345,-0.323,0.027
-0.330,-0.359,0.035
-0.329,-0.331,0.074
-0.350,-0.245,0.117
-0.387,-0.136,0.154
-0.421,-0.051,0.182
-0.433,-0.009,0.193
-0.415,-0.007,0.177
-0.371,-0.030,0.147
-0.316,-0.068,0.128
-0.266,-0.118,0.138
-0.231,-0.171,0.165
-0.222,-0.212,0.175
-0.240,-0.223,0.155
-0.279,-0.197,0.119
-0.330,-0.150,0.091
-0.380,-0.110,0.082
-0.412,-0.096,0.080
-0.411,-0.104,0.078
-0.373,-0.108,0.083
-0.312,-0.091,0.102
-0.256,-0.062,0.130
-0.228,-0.045,0.146
-0.235,-0.057,0.132
-0.262,-0.093,0.098
-0.293,-0.125,0.064
-0.319,-0.132,0.052
-0.346,-0.111,0.060
-0.366,-0.070,0.078
-0.365,-0.023,0.096
-0.330,0.028,0.111
-0.267,0.084,0.125
-0.202,0.143,0.133
-0.160,0.199,0.136
-0.150,0.233,0.141
-0.160,0.228,0.159
-0.182,0.181,0.186
-0.216,0.107,0.202
-0.265,0.045,0.182
-0.319,0.030,0.129
-0.351,0.069,0.080
-0.330,0.136,0.069
-0.255,0.186,0.095
-0.150,0.192,0.121
-0.063,0.163,0.117
-0.028,0.140,0.094
-0.048,0.159,0.097
-0.097,0.223,0.143
-0.132,0.294,0.190
-0.127,0.329,0.178
-0.084,0.312,0.095
-0.028,0.264,0.003
0.011,0.226,-0.018
0.027,0.228,0.046
0.035,0.268,0.135
0.054,0.320,0.171
0.087,0.353,0.141
0.116,0.358,0.091
0.117,0.343,0.069
0.086,0.327,0.072
0.042,0.320,0.067
0.012,0.321,0.039
0.016,0.317,0.017
0.054,0.302,0.034
0.118,0.283,0.082
0.190,0.277,0.113
0.248,0.292,0.092
0.275,0.320,0.029
0.264,0.341,-0.027
0.232,0.344,-0.037
0.202,0.344,-0.002
0.183,0.369,0.043
0.170,0.432,0.060
0.152,0.513,0.041
0.132,0.568,0.014
0.134,0.565,0.023
0.170,0.511,0.067
0.223,0.439,0.105
0.252,0.386,0.090
0.228,0.369,0.022
0.162,0.382,-0.050
0.098,0.410,-0.081
0.079,0.444,-0.072
0.107,0.478,-0.057
0.152,0.514,-0.055
0.178,0.553,-0.052
0.172,0.593,-0.037
0.150,0.624,-0.022
0.140,0.626,-0.032
0.159,0.589,-0.056
0.202,0.522,-0.058
0.240,0.455,-0.019
0.252,0.417,0.030
0.234,0.410,0.037
0.206,0.412,-0.017
0.193,0.395,-0.097
0.206,0.361,-0.145
0.232,0.335,-0.125
0.257,0.345,-0.052
0.275,0.392,0.023
0.283,0.449,0.052
0.280,0.478,0.021
0.259,0.456,-0.032
0.213,0.400,-0.058
0.159,0.347,-0.037
0.126,0.326,-0.011
0.137,0.337,-0.032
0.187,0.358,-0.100
0.242,0.369,-0.151
0.266,0.366,-0.122
0.245,0.358,-0.023
0.195,0.342,0.068
0.148,0.312,0.084
0.130,0.263,0.022
0.138,0.209,-0.067
0.153,0.175,-0.131
0.154,0.180,-0.152
0.131,0.215,-0.138
0.089,0.255,-0.107
0.042,0.270,-0.073
0.005,0.250,-0.052
-0.012,0.199,-0.055
-0.011,0.136,-0.082
0.003,0.081,-0.114
0.020,0.042,-0.125
0.037,0.019,-0.098
0.053,0.008,-0.041
0.068,0.007,0.018
0.081,0.012,0.042
0.087,0.019,0.004
0.083,0.022,-0.081
0.075,0.016,-0.163
0.070,0.003,-0.186
0.080,-0.014,-0.135
0.102,-0.035,-0.052
0.129,-0.054,-0.009
0.145,-0.068,-0.044
0.139,-0.071,-0.128
0.106,-0.057,-0.186
0.054,-0.030,-0.168
-0.000,-0.006,-0.094
-0.036,-0.003,-0.043
-0.041,-0.036,-0.073
-0.015,-0.106,-0.168
0.019,-0.196,-0.244
0.039,-0.275,-0.234
0.029,-0.321,-0.141
-0.003,-0.320,-0.037
-0.035,-0.286,0.006
-0.050,-0.246,-0.018
-0.052,-0.227,-0.069
-0.055,-0.236,-0.102
-0.069,-0.270,-0.105
-0.087,-0.310,-0.095
-0.098,-0.343,-0.089
-0.092,-0.362,-0.085
-0.069,-0.364,-0.077
-0.037,-0.350,-0.070
-0.014,-0.326,-0.079
-0.010,-0.299,-0.110
