SITE CODE= 65034’·‰ªŽs’†”V“‡            ,37.4962,137.2705, 15.86,7.6,45292.6738723, 23.12, 39.73
 LAT.=   37.5478
 LON.=  138.8773
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2024 01 01 16 10 30
 NS,EW,UD
2.170,2.014,2.874
1.944,2.141,2.675
1.678,2.252,2.497
1.410,2.321,2.395
1.092,2.390,2.404
0.753,2.429,2.487
0.379,2.505,2.619
-0.024,2.563,2.703
-0.412,2.590,2.700
-0.836,2.624,2.593
-1.245,2.614,2.394
-1.659,2.624,2.217
-2.077,2.598,2.122
-2.446,2.562,2.155
-2.819,2.558,2.292
-3.151,2.537,2.455
-3.469,2.567,2.585
-3.792,2.569,2.580
-4.098,2.538,2.467
-4.427,2.481,2.302
-4.755,2.376,2.112
-5.105,2.306,1.949
-5.472,2.233,1.743
-5.830,2.174,1.490
-6.175,2.119,1.238
-6.455,2.014,1.027
-6.696,1.870,0.925
-6.892,1.672,0.912
-7.051,1.487,0.986
-7.219,1.344,1.090
-7.355,1.247,1.123
-7.473,1.170,1.007
-7.547,1.061,0.704
-7.561,0.954,0.300
-7.547,0.819,-0.113
-7.494,0.685,-0.408
-7.441,0.554,-0.546
-7.383,0.391,-0.592
-7.303,0.261,-0.571
-7.212,0.112,-0.576
-7.091,-0.031,-0.607
-6.978,-0.150,-0.652
-6.880,-0.297,-0.777
-6.820,-0.390,-0.991
-6.808,-0.467,-1.295
-6.806,-0.525,-1.581
-6.831,-0.559,-1.760
-6.835,-0.659,-1.831
-6.827,-0.786,-1.759
-6.834,-0.964,-1.623
-6.829,-1.164,-1.473
-6.851,-1.356,-1.339
-6.861,-1.595,-1.255
-6.864,-1.820,-1.162
-6.882,-2.042,-1.082
-6.908,-2.222,-1.046
-6.999,-2.361,-1.112
-7.104,-2.541,-1.314
-7.212,-2.723,-1.557
-7.300,-2.967,-1.790
-7.339,-3.246,-1.927
-7.385,-3.515,-1.972
-7.431,-3.775,-2.000
-7.529,-3.940,-2.015
-7.660,-4.073,-2.055
-7.785,-4.194,-2.088
-7.931,-4.322,-2.151
-8.044,-4.491,-2.307
-8.172,-4.628,-2.523
-8.301,-4.758,-2.772
-8.397,-4.845,-2.945
-8.490,-4.905,-2.995
-8.529,-4.994,-2.940
-8.549,-5.075,-2.813
-8.545,-5.150,-2.676
-8.524,-5.161,-2.514
-8.510,-5.132,-2.362
-8.442,-5.117,-2.218
-8.352,-5.078,-2.081
-8.221,-5.033,-2.008
-8.062,-4.928,-1.992
-7.931,-4.766,-2.034
-7.804,-4.595,-2.079
-7.710,-4.398,-2.066
-7.608,-4.215,-1.999
-7.501,-4.025,-1.896
-7.417,-3.816,-1.841
-7.329,-3.570,-1.854
-7.269,-3.277,-1.909
-7.188,-3.001,-1.983
-7.103,-2.718,-2.025
-7.034,-2.468,-2.075
-6.968,-2.211,-2.135
-6.959,-1.921,-2.213
-6.962,-1.662,-2.306
-6.989,-1.403,-2.325
-7.016,-1.207,-2.266
-7.025,-1.011,-2.105
-7.069,-0.789,-1.882
-7.104,-0.569,-1.691
-7.185,-0.264,-1.549
-7.298,0.031,-1.532
-7.401,0.329,-1.621
-7.533,0.633,-1.772
-7.641,0.888,-1.922
-7.783,1.165,-1.961
-7.959,1.411,-1.908
-8.158,1.653,-1.754
-8.407,1.858,-1.579
-8.643,1.998,-1.462
-8.906,2.165,-1.368
-9.171,2.329,-1.325
-9.422,2.486,-1.303
-9.683,2.619,-1.277
-9.914,2.755,-1.183
-10.156,2.903,-1.005
-10.367,2.994,-0.863
-10.543,3.076,-0.787
-10.695,3.105,-0.851
-10.768,3.097,-0.980
-10.835,3.122,-1.048
-10.872,3.148,-1.049
-10.886,3.215,-0.968
-10.908,3.302,-0.875
-10.892,3.425,-0.740
-10.887,3.603,-0.531
-10.853,3.749,-0.294
-10.791,3.865,-0.072
-10.704,3.927,0.008
-10.551,3.985,-0.032
-10.392,4.093,-0.136
-10.192,4.201,-0.308
-9.972,4.318,-0.552
-9.737,4.407,-0.911
-9.458,4.495,-1.261
-9.172,4.587,-1.456
-8.849,4.649,-1.463
-8.522,4.686,-1.313
-8.179,4.659,-1.137
-7.812,4.666,-0.971
-7.456,4.723,-0.819
-7.085,4.808,-0.692
-6.761,4.950,-0.595
-6.466,5.067,-0.598
-6.196,5.247,-0.647
-5.970,5.473,-0.701
-5.725,5.704,-0.731
-5.499,5.957,-0.677
-5.253,6.112,-0.588
-4.990,6.257,-0.432
-4.769,6.379,-0.244
-4.559,6.460,-0.067
-4.428,6.573,0.070
-4.339,6.637,0.067
-4.255,6.714,-0.020
-4.179,6.783,-0.157
-4.064,6.826,-0.290
-3.953,6.859,-0.363
-3.828,6.800,-0.391
-3.705,6.717,-0.337
-3.605,6.595,-0.237
-3.491,6.448,-0.081
-3.408,6.318,0.079
-3.318,6.152,0.151
-3.230,6.011,0.161
-3.158,5.864,0.088
-3.065,5.724,-0.011
-2.996,5.603,-0.123
-2.908,5.438,-0.283
-2.796,5.295,-0.437
-2.666,5.145,-0.558
-2.483,4.980,-0.583
-2.294,4.794,-0.531
-2.070,4.560,-0.484
-1.831,4.318,-0.459
-1.594,4.037,-0.463
-1.338,3.776,-0.432
-1.100,3.509,-0.376
-0.853,3.208,-0.341
-0.628,2.965,-0.354
-0.397,2.735,-0.460
-0.149,2.550,-0.604
0.061,2.400,-0.815
0.271,2.237,-1.081
0.441,2.106,-1.312
0.597,1.991,-1.522
0.735,1.949,-1.680
0.817,1.935,-1.845
0.904,1.911,-2.038
0.957,1.910,-2.208
1.017,1.898,-2.353
1.066,1.920,-2.412
1.061,1.928,-2.407
1.040,1.936,-2.351
0.942,1.984,-2.270
0.813,2.001,-2.243
0.661,2.017,-2.251
0.463,1.991,-2.335
0.265,1.917,-2.473
0.021,1.841,-2.621
-0.237,1.733,-2.780
-0.502,1.624,-2.905
-0.783,1.502,-3.012
-1.050,1.369,-3.072
-1.339,1.244,-3.045
-1.606,1.105,-2.934
-1.883,0.994,-2.766
-2.178,0.869,-2.642
-2.450,0.728,-2.581
-2.746,0.595,-2.581
-3.008,0.429,-2.639
-3.259,0.266,-2.695
-3.500,0.083,-2.728
-3.686,-0.085,-2.653
-3.865,-0.232,-2.481
-3.974,-0.434,-2.339
-4.040,-0.647,-2.278
-4.056,-0.884,-2.300
-3.978,-1.123,-2.267
-3.860,-1.341,-2.100
-3.712,-1.539,-1.851
-3.580,-1.669,-1.611
-3.442,-1.751,-1.555
-3.283,-1.751,-1.723
-3.117,-1.729,-2.082
-2.903,-1.718,-2.517
-2.677,-1.679,-2.891
-2.435,-1.621,-3.189
-2.198,-1.471,-3.403
-1.993,-1.282,-3.575
-1.771,-1.060,-3.644
-1.554,-0.830,-3.583
-1.312,-0.667,-3.484
-1.058,-0.506,-3.337
-0.837,-0.328,-3.173
-0.635,-0.057,-2.963
-0.489,0.295,-2.741
-0.358,0.633,-2.617
-0.225,0.966,-2.605
-0.112,1.275,-2.740
-0.003,1.623,-2.923
0.038,1.987,-3.061
0.016,2.314,-3.118
-0.062,2.649,-3.061
-0.194,2.955,-2.985
-0.333,3.298,-2.920
-0.504,3.668,-2.873
-0.673,4.026,-2.794
-0.852,4.420,-2.630
-1.046,4.752,-2.496
-1.223,5.067,-2.419
-1.402,5.383,-2.420
-1.549,5.675,-2.472
-1.683,6.001,-2.455
-1.795,6.244,-2.401
-1.880,6.446,-2.322
-1.981,6.652,-2.249
-2.060,6.819,-2.187
-2.152,6.987,-2.048
-2.222,7.065,-1.855
-2.235,7.070,-1.605
-2.235,7.051,-1.360
-2.199,7.040,-1.210
-2.172,7.085,-1.107
-2.139,7.133,-1.030
-2.084,7.191,-0.947
-2.028,7.219,-0.903
-1.924,7.229,-0.943
-1.794,7.280,-1.022
-1.613,7.329,-1.073
-1.381,7.364,-0.997
-1.132,7.322,-0.837
-0.848,7.197,-0.675
-0.588,7.068,-0.556
-0.353,6.948,-0.543
-0.150,6.851,-0.581
0.030,6.723,-0.624
0.233,6.548,-0.620
0.405,6.396,-0.590
0.577,6.270,-0.612
0.743,6.152,-0.680
0.880,6.048,-0.794
1.036,5.941,-0.890
1.188,5.802,-0.923
1.372,5.658,-0.886
1.553,5.538,-0.784
1.676,5.438,-0.649
1.749,5.395,-0.434
1.756,5.360,-0.147
1.758,5.292,0.196
1.735,5.236,0.552
1.688,5.176,0.784
1.639,5.159,0.916
1.558,5.164,0.994
1.501,5.158,1.042
1.453,5.182,1.100
1.435,5.157,1.079
1.445,5.124,0.978
1.434,5.095,0.833
1.451,5.025,0.719
1.438,4.916,0.741
1.406,4.701,0.818
1.364,4.458,0.899
1.272,4.221,0.944
1.195,4.001,0.966
1.093,3.814,1.011
0.986,3.578,1.013
0.893,3.325,0.976
0.785,3.049,0.872
0.713,2.788,0.781
0.628,2.560,0.757
0.553,2.291,0.762
0.493,2.020,0.868
0.421,1.712,1.014
0.373,1.417,1.178
0.303,1.154,1.295
0.233,0.825,1.241
0.142,0.501,1.040
0.042,0.170,0.710
-0.031,-0.152,0.401
-0.150,-0.416,0.173
-0.274,-0.689,-0.012
-0.418,-0.940,-0.101
-0.569,-1.190,-0.104
-0.672,-1.452,-0.018
-0.763,-1.719,0.136
-0.806,-2.013,0.302
-0.833,-2.284,0.476
-0.846,-2.532,0.623
-0.830,-2.723,0.753
-0.852,-2.863,0.825
-0.880,-2.996,0.803
-0.927,-3.092,0.725
-0.974,-3.191,0.613
-0.972,-3.252,0.533
-0.961,-3.297,0.454
-0.919,-3.360,0.307
-0.874,-3.385,0.078
-0.807,-3.433,-0.243
-0.698,-3.468,-0.555
-0.589,-3.524,-0.851
-0.469,-3.624,-1.135
-0.375,-3.708,-1.351
-0.282,-3.823,-1.516
-0.185,-3.925,-1.597
-0.098,-4.049,-1.641
0.004,-4.198,-1.696
0.072,-4.329,-1.746
0.137,-4.467,-1.794
0.177,-4.548,-1.792
0.165,-4.615,-1.781
0.153,-4.690,-1.790
0.118,-4.775,-1.815
0.118,-4.889,-1.845
0.151,-4.994,-1.797
0.187,-5.135,-1.654
0.243,-5.270,-1.436
0.261,-5.399,-1.258
0.273,-5.539,-1.232
0.271,-5.642,-1.309
0.255,-5.741,-1.440
0.258,-5.817,-1.494
0.246,-5.873,-1.420
0.252,-5.918,-1.293
0.251,-5.908,-1.150
0.236,-5.874,-1.074
0.238,-5.819,-1.072
0.237,-5.748,-1.125
0.274,-5.662,-1.250
0.304,-5.532,-1.416
0.313,-5.344,-1.588
0.316,-5.087,-1.666
0.294,-4.815,-1.638
0.311,-4.579,-1.591
0.367,-4.405,-1.572
0.473,-4.288,-1.555
0.626,-4.148,-1.411
0.762,-3.973,-1.123
0.903,-3.751,-0.759
1.019,-3.500,-0.431
1.140,-3.237,-0.236
1.281,-2.901,-0.105
1.415,-2.576,-0.071
1.568,-2.288,-0.103
1.706,-2.040,-0.145
1.847,-1.854,-0.203
1.989,-1.633,-0.174
2.111,-1.442,-0.095
2.238,-1.269,0.011
2.337,-1.127,0.080
2.443,-1.058,0.021
2.535,-0.968,-0.044
2.607,-0.913,-0.064
2.683,-0.862,0.026
2.707,-0.815,0.194
2.723,-0.808,0.307
2.735,-0.750,0.384
2.756,-0.691,0.440
2.797,-0.631,0.563
2.815,-0.610,0.790
2.852,-0.669,1.083
2.857,-0.709,1.423
2.845,-0.730,1.716
2.857,-0.700,1.950
2.845,-0.652,2.129
2.879,-0.651,2.246
2.926,-0.645,2.332
2.958,-0.641,2.377
3.002,-0.609,2.408
3.004,-0.543,2.380
3.014,-0.473,2.254
3.046,-0.401,2.065
3.103,-0.350,1.859
3.197,-0.263,1.787
3.281,-0.169,1.875
3.346,-0.070,2.085
3.361,0.065,2.365
3.372,0.171,2.609
3.396,0.318,2.823
3.420,0.472,2.941
3.470,0.606,2.969
3.495,0.762,2.977
3.507,0.891,2.954
3.495,1.052,2.980
3.442,1.211,3.044
3.385,1.360,3.101
3.295,1.533,3.117
3.211,1.694,3.079
3.138,1.898,3.091
3.053,2.104,3.187
2.973,2.314,3.377
2.867,2.512,3.568
2.770,2.667,3.654
2.677,2.841,3.681
2.594,2.975,3.703
2.542,3.092,3.840
2.482,3.176,4.101
2.451,3.191,4.382
2.423,3.222,4.609
2.387,3.253,4.711
2.370,3.320,4.767
2.351,3.393,4.784
2.364,3.422,4.695
2.382,3.462,4.505
2.402,3.484,4.228
2.423,3.541,4.018
2.418,3.611,3.942
2.447,3.609,3.963
2.483,3.573,4.046
2.541,3.497,4.137
2.616,3.450,4.311
2.652,3.438,4.541
2.687,3.406,4.726
2.686,3.368,4.827
2.696,3.312,4.812
2.734,3.314,4.775
2.766,3.349,4.770
2.831,3.355,4.837
2.873,3.345,5.017
2.926,3.298,5.281
2.978,3.280,5.582
2.986,3.266,5.780
3.014,3.248,5.829
3.019,3.250,5.764
3.040,3.243,5.619
3.076,3.284,5.471
3.084,3.309,5.300
3.105,3.328,5.152
3.113,3.366,5.065
3.146,3.344,5.023
3.206,3.319,5.046
3.278,3.270,5.043
3.353,3.249,5.004
3.391,3.288,4.938
3.420,3.341,4.810
3.410,3.444,4.667
3.387,3.548,4.522
3.374,3.672,4.423
3.345,3.801,4.370
3.376,3.864,4.345
3.440,3.874,4.369
3.536,3.807,4.409
3.665,3.711,4.511
3.789,3.614,4.660
3.921,3.545,4.787
4.004,3.525,4.840
4.063,3.503,4.779
4.094,3.508,4.679
4.072,3.487,4.553
4.048,3.435,4.418
3.972,3.374,4.259
3.875,3.285,4.051
3.786,3.230,3.897
3.673,3.159,3.788
3.572,3.094,3.730
3.467,3.015,3.720
3.369,2.882,3.677
3.263,2.819,3.623
3.139,2.741,3.544
3.036,2.660,3.500
2.933,2.606,3.520
2.852,2.514,3.519
2.782,2.464,3.479
2.705,2.411,3.349
2.647,2.358,3.201
2.589,2.301,3.144
2.572,2.170,3.178
2.573,2.025,3.290
2.592,1.844,3.387
2.650,1.679,3.446
2.691,1.563,3.474
2.759,1.416,3.486
2.838,1.263,3.549
2.937,1.095,3.634
3.073,0.947,3.697
3.195,0.828,3.668
3.345,0.676,3.527
3.489,0.516,3.342
3.634,0.301,3.142
3.805,0.039,2.961
3.952,-0.223,2.783
4.102,-0.496,2.603
4.212,-0.750,2.409
4.306,-1.011,2.144
4.421,-1.279,1.869
4.539,-1.575,1.649
4.701,-1.880,1.510
4.848,-2.149,1.438
4.975,-2.427,1.382
5.080,-2.675,1.368
5.128,-2.928,1.389
5.175,-3.191,1.446
5.189,-3.454,1.469
5.190,-3.747,1.369
5.191,-3.997,1.215
5.168,-4.231,1.023
5.167,-4.435,0.832
5.158,-4.643,0.649
5.161,-4.888,0.450
5.160,-5.051,0.312
5.136,-5.207,0.251
5.114,-5.350,0.327
5.056,-5.465,0.528
5.015,-5.616,0.755
4.968,-5.729,0.957
4.912,-5.827,0.983
4.893,-5.883,0.812
4.847,-5.884,0.483
4.831,-5.893,0.027
4.822,-5.863,-0.412
4.812,-5.840,-0.747
4.837,-5.816,-0.886
4.830,-5.767,-0.828
4.857,-5.764,-0.643
4.899,-5.771,-0.360
4.954,-5.804,-0.099
5.048,-5.825,0.073
5.104,-5.795,0.093
5.155,-5.744,-0.062
5.172,-5.608,-0.300
5.169,-5.437,-0.568
5.182,-5.250,-0.789
5.180,-5.080,-0.964
5.219,-4.988,-1.079
5.270,-4.932,-1.098
5.320,-4.950,-1.062
5.362,-5.003,-0.963
5.365,-5.095,-0.852
5.360,-5.177,-0.763
5.309,-5.180,-0.722
5.223,-5.180,-0.805
5.118,-5.143,-0.980
4.991,-5.116,-1.186
4.901,-5.112,-1.300
4.827,-5.119,-1.281
4.780,-5.181,-1.201
4.740,-5.226,-1.066
4.669,-5.279,-0.942
4.589,-5.313,-0.828
4.488,-5.352,-0.728
4.405,-5.443,-0.685
4.322,-5.507,-0.667
4.237,-5.590,-0.720
4.163,-5.636,-0.839
4.064,-5.642,-1.019
4.004,-5.663,-1.253
3.963,-5.664,-1.467
3.952,-5.688,-1.667
3.986,-5.678,-1.813
4.006,-5.644,-1.880
4.053,-5.592,-1.837
4.095,-5.483,-1.650
4.151,-5.404,-1.392
4.241,-5.325,-1.111
4.303,-5.246,-0.903
4.346,-5.174,-0.821
4.323,-5.070,-0.841
4.254,-4.971,-0.962
4.173,-4.853,-1.107
4.075,-4.747,-1.273
4.001,-4.647,-1.442
3.912,-4.524,-1.565
3.837,-4.447,-1.636
3.782,-4.389,-1.567
3.715,-4.379,-1.387
3.667,-4.425,-1.160
3.596,-4.465,-0.935
3.504,-4.505,-0.822
3.385,-4.491,-0.811
3.228,-4.476,-0.924
3.069,-4.468,-1.137
2.877,-4.426,-1.365
2.683,-4.423,-1.554
2.473,-4.371,-1.589
2.235,-4.307,-1.490
2.026,-4.275,-1.310
1.816,-4.232,-1.101
1.644,-4.235,-0.934
1.493,-4.231,-0.774
1.335,-4.247,-0.675
1.192,-4.269,-0.647
1.011,-4.277,-0.659
0.843,-4.295,-0.680
0.697,-4.266,-0.618
0.556,-4.276,-0.460
0.456,-4.326,-0.211
0.348,-4.383,0.045
0.254,-4.467,0.215
0.157,-4.543,0.256
0.031,-4.635,0.122
-0.089,-4.710,-0.132
-0.236,-4.786,-0.473
-0.370,-4.865,-0.857
-0.499,-4.895,-1.169
-0.627,-4.930,-1.345
-0.716,-4.967,-1.321
-0.776,-5.046,-1.126
-0.769,-5.182,-0.836
-0.737,-5.322,-0.528
-0.707,-5.476,-0.321
-0.693,-5.594,-0.216
-0.739,-5.706,-0.228
-0.805,-5.820,-0.357
-0.900,-5.905,-0.531
-0.999,-6.009,-0.754
-1.077,-6.069,-0.957
-1.134,-6.123,-1.124
-1.115,-6.199,-1.209
-1.040,-6.275,-1.139
-0.914,-6.401,-0.962
-0.776,-6.495,-0.690
-0.677,-6.583,-0.439
-0.608,-6.649,-0.275
-0.606,-6.665,-0.197
-0.623,-6.711,-0.233
-0.648,-6.737,-0.309
-0.681,-6.790,-0.426
-0.676,-6.852,-0.540
-0.684,-6.884,-0.603
-0.666,-6.935,-0.619
-0.630,-6.964,-0.558
-0.592,-7.019,-0.486
-0.520,-7.057,-0.424
-0.467,-7.070,-0.394
-0.408,-7.091,-0.438
-0.372,-7.041,-0.540
-0.348,-6.984,-0.708
-0.292,-6.912,-0.880
-0.242,-6.810,-1.028
-0.149,-6.721,-1.109
-0.045,-6.611,-1.066
0.061,-6.511,-0.959
0.191,-6.415,-0.812
0.314,-6.351,-0.682
0.463,-6.311,-0.603
0.598,-6.252,-0.562
0.707,-6.202,-0.621
0.789,-6.111,-0.782
0.819,-5.995,-1.020
0.844,-5.875,-1.239
0.848,-5.724,-1.370
0.861,-5.596,-1.451
0.899,-5.466,-1.503
0.942,-5.353,-1.617
1.027,-5.233,-1.762
1.117,-5.093,-1.874
1.214,-5.003,-1.976
1.297,-4.887,-2.054
1.334,-4.772,-2.175
1.346,-4.637,-2.340
1.318,-4.461,-2.503
1.297,-4.332,-2.649
1.293,-4.210,-2.713
1.307,-4.159,-2.728
1.355,-4.116,-2.696
1.369,-4.024,-2.646
1.373,-3.952,-2.669
1.352,-3.837,-2.734
1.318,-3.769,-2.857
1.310,-3.733,-2.993
1.276,-3.695,-3.077
1.230,-3.695,-3.112
1.130,-3.650,-3.067
0.980,-3.616,-3.045
0.827,-3.575,-3.085
0.660,-3.534,-3.174
0.554,-3.526,-3.311
0.455,-3.476,-3.440
0.354,-3.444,-3.588
0.271,-3.387,-3.687
0.150,-3.295,-3.688
0.068,-3.222,-3.617
0.002,-3.146,-3.508
-0.053,-3.121,-3.452
-0.062,-3.106,-3.431
-0.053,-3.087,-3.435
-0.025,-3.067,-3.461
-0.037,-3.026,-3.502
-0.048,-2.998,-3.601
-0.058,-2.939,-3.759
-0.094,-2.888,-3.990
-0.100,-2.869,-4.223
-0.128,-2.868,-4.387
-0.150,-2.931,-4.472
-0.174,-3.005,-4.440
-0.219,-3.093,-4.355
-0.244,-3.173,-4.247
-0.296,-3.223,-4.100
-0.322,-3.289,-3.947
-0.327,-3.336,-3.766
-0.325,-3.418,-3.630
-0.290,-3.508,-3.593
-0.275,-3.573,-3.671
-0.256,-3.665,-3.837
-0.245,-3.726,-3.967
-0.232,-3.807,-4.040
-0.204,-3.870,-4.002
-0.210,-3.919,-3.876
-0.216,-3.978,-3.738
-0.244,-3.983,-3.548
-0.261,-4.033,-3.376
-0.240,-4.075,-3.255
-0.207,-4.118,-3.242
-0.124,-4.174,-3.371
-0.049,-4.142,-3.538
0.010,-4.104,-3.704
0.048,-4.036,-3.769
0.031,-3.982,-3.744
0.028,-3.971,-3.695
0.013,-3.936,-3.604
0.019,-3.936,-3.516
0.046,-3.916,-3.417
0.046,-3.896,-3.354
0.071,-3.898,-3.380
0.067,-3.842,-3.465
0.054,-3.772,-3.592
0.038,-3.665,-3.676
-0.021,-3.551,-3.699
-0.053,-3.472,-3.662
-0.095,-3.396,-3.546
-0.122,-3.361,-3.384
-0.135,-3.318,-3.146
-0.191,-3.269,-2.856
-0.243,-3.230,-2.552
-0.324,-3.160,-2.299
-0.411,-3.091,-2.166
-0.497,-2.995,-2.115
-0.606,-2.903,-2.133
-0.702,-2.824,-2.179
-0.805,-2.760,-2.234
-0.887,-2.728,-2.318
-0.967,-2.648,-2.368
-1.061,-2.555,-2.380
-1.145,-2.424,-2.314
-1.257,-2.263,-2.161
-1.357,-2.128,-1.978
-1.453,-1.958,-1.805
-1.554,-1.795,-1.752
-1.633,-1.607,-1.804
-1.702,-1.409,-1.910
-1.728,-1.222,-2.043
-1.737,-0.993,-2.114
-1.732,-0.786,-2.151
-1.730,-0.528,-2.129
-1.763,-0.235,-2.045
-1.782,0.040,-1.946
-1.810,0.337,-1.836
-1.813,0.586,-1.797
-1.791,0.842,-1.811
-1.786,1.126,-1.854
-1.765,1.429,-1.908
-1.778,1.772,-1.912
-1.802,2.090,-1.926
-1.824,2.411,-1.932
-1.863,2.718,-1.920
-1.858,2.979,-1.903
-1.851,3.225,-1.882
-1.822,3.406,-1.915
-1.764,3.561,-1.963
-1.723,3.734,-2.022
-1.676,3.913,-2.102
-1.680,4.108,-2.202
-1.713,4.286,-2.357
-1.755,4.447,-2.477
-1.825,4.581,-2.495
-1.863,4.681,-2.392
-1.914,4.762,-2.179
-1.958,4.793,-1.955
-1.987,4.834,-1.771
-2.034,4.889,-1.685
-2.054,4.914,-1.676
-2.101,4.920,-1.701
-2.150,4.889,-1.746
-2.188,4.855,-1.747
-2.230,4.811,-1.729
-2.224,4.755,-1.691
-2.207,4.686,-1.645
-2.151,4.563,-1.626
-2.076,4.428,-1.595
-2.024,4.275,-1.565
-1.988,4.138,-1.504
-2.013,4.036,-1.445
-2.056,3.959,-1.458
-2.101,3.922,-1.530
-2.122,3.865,-1.693
-2.103,3.821,-1.899
-2.078,3.761,-2.122
-2.025,3.668,-2.318
-1.983,3.613,-2.381
-1.950,3.548,-2.288
-1.926,3.509,-2.015
-1.933,3.486,-1.667
-1.929,3.450,-1.381
-1.938,3.431,-1.212
-1.935,3.392,-1.204
-1.926,3.372,-1.270
-1.942,3.337,-1.358
-1.964,3.291,-1.434
-2.031,3.299,-1.474
-2.105,3.308,-1.504
-2.196,3.340,-1.480
-2.296,3.350,-1.401
-2.347,3.293,-1.244
-2.394,3.205,-1.012
-2.400,3.079,-0.808
-2.406,3.002,-0.669
-2.433,2.968,-0.610
-2.430,2.985,-0.586
-2.444,3.043,-0.572
-2.417,3.043,-0.599
-2.377,3.037,-0.645
-2.347,2.991,-0.697
-2.280,2.918,-0.682
-2.211,2.830,-0.616
-2.090,2.680,-0.568
-1.931,2.545,-0.557
-1.759,2.409,-0.665
-1.575,2.345,-0.864
-1.433,2.325,-1.104
-1.287,2.263,-1.354
-1.141,2.222,-1.504
-0.976,2.135,-1.539
-0.769,2.053,-1.417
-0.569,1.989,-1.166
-0.363,1.909,-0.857
-0.196,1.875,-0.523
-0.063,1.819,-0.306
0.067,1.781,-0.199
0.165,1.755,-0.195
0.267,1.721,-0.303
0.350,1.730,-0.458
0.434,1.701,-0.685
0.543,1.683,-0.888
0.646,1.650,-1.019
0.763,1.574,-1.080
0.850,1.513,-1.074
0.911,1.416,-1.111
0.942,1.358,-1.156
0.927,1.339,-1.187
0.893,1.353,-1.219
0.795,1.417,-1.237
0.681,1.451,-1.284
0.546,1.512,-1.302
0.371,1.578,-1.269
0.208,1.606,-1.190
0.021,1.612,-1.070
-0.150,1.572,-0.958
-0.310,1.539,-0.849
-0.463,1.499,-0.790
-0.587,1.475,-0.812
-0.751,1.472,-0.916
-0.918,1.462,-1.070
-1.093,1.503,-1.159
-1.256,1.537,-1.160
-1.386,1.562,-1.071
-1.545,1.583,-0.942
-1.691,1.591,-0.809
-1.864,1.637,-0.629
-2.049,1.665,-0.456
-2.203,1.695,-0.306
-2.375,1.707,-0.216
-2.500,1.694,-0.211
-2.591,1.723,-0.240
-2.643,1.716,-0.315
-2.623,1.696,-0.388
-2.582,1.654,-0.480
-2.486,1.592,-0.595
-2.382,1.592,-0.698
-2.294,1.610,-0.825
-2.216,1.702,-0.897
-2.195,1.840,-0.919
-2.180,2.011,-0.909
-2.185,2.242,-0.851
-2.184,2.437,-0.821
-2.158,2.653,-0.776
-2.136,2.839,-0.707
-2.067,2.952,-0.615
-1.994,3.060,-0.508
-1.917,3.129,-0.450
-1.851,3.227,-0.405
-1.833,3.353,-0.376
-1.832,3.495,-0.329
-1.873,3.656,-0.257
-1.920,3.776,-0.242
-1.977,3.929,-0.279
-2.053,4.077,-0.371
-2.116,4.233,-0.443
-2.201,4.418,-0.428
-2.265,4.545,-0.335
-2.350,4.675,-0.155
-2.468,4.814,0.063
-2.600,5.025,0.338
-2.777,5.275,0.614
-2.918,5.452,0.813
-3.049,5.661,0.989
-3.170,5.876,1.115
-3.256,6.091,1.212
-3.368,6.336,1.273
-3.461,6.570,1.249
-3.554,6.800,1.184
-3.639,7.005,1.077
-3.683,7.195,0.972
-3.727,7.357,0.885
-3.742,7.509,0.810
-3.744,7.654,0.801
-3.723,7.785,0.870
-3.674,7.944,1.067
-3.621,8.100,1.360
-3.519,8.252,1.639
-3.413,8.411,1.846
-3.285,8.567,1.964
-3.112,8.719,2.104
-2.946,8.873,2.325
-2.755,9.010,2.579
-2.594,9.138,2.796
-2.463,9.285,2.867
-2.347,9.463,2.847
-2.259,9.668,2.795
-2.142,9.832,2.741
-2.049,9.951,2.728
-1.947,10.047,2.717
-1.842,10.149,2.723
-1.781,10.259,2.712
-1.700,10.328,2.687
-1.633,10.350,2.709
-1.546,10.303,2.771
-1.458,10.238,2.897
-1.410,10.167,3.034
-1.362,10.088,3.159
-1.357,10.045,3.288
-1.347,9.976,3.401
-1.335,9.910,3.512
-1.339,9.841,3.588
-1.350,9.782,3.641
-1.425,9.769,3.685
-1.524,9.776,3.729
-1.644,9.811,3.835
-1.770,9.834,3.971
-1.866,9.889,4.137
-1.961,9.963,4.292
-2.023,10.027,4.395
-2.083,10.128,4.493
-2.124,10.190,4.580
-2.131,10.234,4.705
-2.145,10.265,4.822
-2.121,10.268,4.879
-2.094,10.295,4.900
-2.061,10.321,4.850
-2.010,10.367,4.789
-1.968,10.397,4.725
-1.904,10.440,4.666
-1.850,10.525,4.652
-1.773,10.602,4.650
-1.694,10.732,4.671
-1.624,10.853,4.689
-1.510,10.947,4.748
-1.416,11.048,4.885
-1.307,11.101,5.044
-1.209,11.154,5.205
-1.142,11.187,5.279
-1.048,11.216,5.274
-0.968,11.246,5.252
-0.847,11.228,5.205
-0.710,11.203,5.139
-0.590,11.139,5.023
-0.463,11.082,4.899
-0.391,11.050,4.816
-0.332,10.995,4.803
-0.306,10.934,4.858
-0.310,10.827,4.891
-0.306,10.722,4.910
