SITE CODE= 47274éÏèFéséOçËí¨            ,37.4962,137.2705, 15.86,7.6,45292.6738723,  3.16,  5.38
 LAT.=   37.4504
 LON.=  137.3589
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2024 01 01 16 09 50
 NS,EW,UD
393.244,139.451,27.998
386.184,115.481,21.831
331.732,62.630,20.915
239.701,-6.603,-0.488
134.679,-72.229,-35.724
42.234,-120.495,-43.056
-23.654,-152.418,-6.107
-69.792,-180.223,41.599
-119.145,-212.968,65.545
-187.342,-244.171,67.699
-263.249,-257.488,58.826
-320.695,-246.812,33.334
-347.435,-223.948,0.577
-350.169,-200.014,2.606
-330.576,-167.050,54.884
-275.163,-111.909,96.238
-181.356,-45.816,56.630
-80.041,-1.209,-34.004
-11.296,8.739,-68.791
20.299,11.713,-6.885
47.087,42.451,69.511
91.271,97.198,71.056
134.867,140.370,16.641
147.449,152.361,-16.208
128.136,148.673,-9.373
101.204,147.152,-3.697
77.721,138.613,-6.904
43.968,105.552,15.357
-10.072,55.276,53.221
-71.498,13.620,40.411
-123.249,-9.040,-38.600
-165.725,-25.663,-98.484
-205.351,-46.390,-64.237
-232.715,-63.576,16.882
-229.990,-68.266,39.542
-196.513,-64.657,-14.087
-150.755,-58.355,-64.231
-106.357,-43.962,-56.914
-60.314,-17.067,-21.841
-7.200,11.798,3.216
48.886,30.041,31.876
102.126,42.852,76.386
152.477,63.937,93.933
197.327,90.276,42.665
225.801,104.233,-39.060
231.426,101.674,-68.104
222.810,99.002,-23.759
210.097,105.029,30.665
186.127,102.907,38.122
135.180,73.700,14.289
60.597,27.018,4.913
-9.707,-8.102,13.352
-51.067,-18.491,6.170
-67.206,-17.239,-23.229
-81.127,-17.887,-35.523
-106.143,-12.938,-1.662
-133.016,14.176,46.498
-143.940,64.163,47.754
-132.152,118.838,-9.612
-105.144,161.129,-66.079
-72.391,189.664,-60.968
-35.231,210.397,-5.995
9.039,219.413,35.039
55.890,202.127,31.394
91.905,152.170,17.424
106.893,85.933,32.115
104.352,31.584,60.468
95.955,3.329,61.937
87.451,-8.492,35.845
74.525,-21.121,20.886
51.710,-39.594,33.435
19.655,-56.403,44.819
-17.883,-64.343,32.175
-58.715,-62.199,18.204
-100.205,-50.220,32.489
-136.601,-28.245,53.802
-163.558,-0.020,29.473
-183.510,26.530,-47.053
-200.844,46.672,-112.987
-211.138,63.300,-108.294
-200.508,81.084,-48.611
-159.295,98.112,-1.525
-94.595,106.046,-1.642
-26.097,97.917,-18.472
30.794,73.911,-10.263
76.997,39.638,19.351
125.931,0.113,35.289
189.283,-43.934,22.991
266.690,-94.117,1.739
348.283,-149.547,-10.462
424.397,-204.585,-22.595
487.642,-250.754,-51.688
523.028,-278.946,-89.607
503.826,-280.306,-102.412
411.736,-250.180,-65.684
266.822,-196.178,3.941
126.423,-140.109,58.677
40.156,-104.778,65.347
5.553,-95.609,38.622
-23.068,-97.964,20.939
-81.904,-93.981,30.415
-163.965,-79.083,42.329
-240.100,-61.056,28.368
-300.447,-48.116,-1.792
-361.776,-42.173,-15.014
-435.450,-40.759,-1.200
-499.674,-40.549,17.264
-511.276,-39.878,21.580
-445.617,-41.302,17.872
-323.501,-50.024,14.465
-197.546,-65.635,0.901
-110.646,-77.227,-30.834
-66.373,-72.561,-57.708
-37.122,-52.320,-43.831
4.699,-29.819,11.468
66.364,-15.590,63.045
137.503,-7.734,65.571
201.117,0.632,19.398
241.717,10.371,-35.114
253.474,16.903,-59.283
244.969,17.484,-44.547
228.850,12.932,-9.025
203.750,4.295,20.342
155.292,-8.011,24.233
80.245,-22.899,3.845
0.073,-39.227,-16.403
-58.830,-55.785,-7.494
-92.025,-67.959,33.856
-114.489,-67.429,75.417
-136.423,-49.870,77.213
-153.351,-21.473,30.779
-158.449,6.768,-32.601
-152.533,30.484,-73.166
-138.963,53.207,-77.660
-117.241,77.068,-61.083
-85.869,98.073,-40.210
-46.977,111.967,-16.584
-5.991,119.163,10.741
30.084,120.255,27.143
54.416,110.902,13.281
65.041,86.824,-24.877
67.686,53.018,-53.311
69.494,22.545,-48.580
70.617,3.796,-28.567
66.508,-8.298,-28.593
56.658,-25.416,-52.486
44.710,-50.969,-67.688
31.128,-74.384,-51.266
13.150,-80.118,-19.876
-8.041,-60.245,-3.555
-27.715,-18.286,-7.252
-45.758,35.353,-14.611
-66.378,88.627,-17.046
-88.027,131.050,-18.114
-101.793,156.553,-15.184
-102.573,164.237,0.135
-93.862,154.427,21.593
-78.014,125.535,29.333
-50.480,79.495,18.092
-9.547,29.804,6.183
35.846,-3.650,6.603
75.777,-13.161,6.792
111.548,-12.451,-7.936
150.197,-20.964,-26.143
190.046,-40.764,-26.869
219.193,-55.738,-15.556
226.527,-53.403,-18.184
208.078,-39.470,-39.740
165.071,-27.395,-52.650
103.594,-20.604,-33.364
36.094,-12.164,9.080
-24.192,1.537,48.583
-72.935,15.299,66.832
-115.544,23.670,54.479
-157.948,27.359,11.739
-199.390,27.903,-35.098
-232.437,22.236,-41.373
-244.693,8.713,4.293
-222.191,-4.394,52.286
-160.178,-3.239,48.414
-74.118,18.052,7.936
7.500,52.716,-5.222
68.401,90.914,27.800
119.016,128.840,52.159
178.442,165.475,20.075
244.228,194.503,-39.818
290.492,205.093,-64.085
299.010,190.984,-37.289
280.848,155.616,3.481
256.716,107.750,29.166
224.294,54.380,41.937
164.416,-1.455,43.593
81.840,-58.426,26.590
17.446,-114.691,7.458
2.864,-167.628,26.136
16.964,-214.581,83.968
11.502,-252.881,115.501
-24.663,-277.725,64.784
-54.131,-279.593,-26.344
-47.894,-247.080,-56.802
-24.332,-177.813,2.605
-14.283,-88.092,67.206
-12.275,-6.920,51.836
8.072,44.950,-19.044
43.396,70.842,-59.051
60.309,91.514,-44.872
46.459,123.041,-29.278
29.086,161.933,-37.161
31.096,189.545,-22.754
36.249,187.671,43.558
17.895,151.164,108.984
-17.829,90.834,108.677
-42.843,27.077,59.927
-50.238,-21.943,26.815
-59.925,-50.413,17.320
-83.347,-65.821,-15.564
-107.466,-80.045,-75.168
-118.767,-97.935,-95.462
-121.657,-112.155,-36.509
-122.614,-108.375,49.750
-113.343,-78.214,83.624
-84.721,-29.826,49.676
-46.756,16.061,-8.943
-18.316,44.413,-55.410
-1.227,59.881,-78.806
20.923,78.876,-72.294
58.177,107.529,-37.307
100.216,131.923,-2.380
129.534,132.276,1.563
139.790,103.623,-14.674
137.160,59.732,-11.989
129.426,18.637,17.743
118.292,-12.580,39.389
100.344,-38.978,28.576
73.120,-66.519,3.240
40.197,-92.112,-15.578
8.926,-106.333,-41.562
-18.213,-105.044,-90.662
-46.574,-94.020,-131.924
-80.013,-79.511,-112.384
-112.401,-58.691,-31.608
-134.584,-25.402,45.171
-146.995,17.343,63.482
-157.385,58.735,42.341
-166.970,94.051,37.654
-167.664,128.155,61.931
-154.318,161.988,73.846
-131.269,184.079,45.218
-104.221,181.830,3.227
-74.088,155.713,-10.108
-43.136,116.187,4.995
-19.286,71.821,15.797
-7.652,27.937,9.737
-2.954,-7.953,4.682
3.636,-30.548,6.829
14.304,-46.667,-6.507
26.737,-70.238,-44.515
41.876,-103.412,-70.595
62.655,-130.480,-44.677
87.661,-136.344,11.961
112.175,-125.244,29.933
133.154,-113.493,-21.528
147.547,-106.529,-89.662
148.940,-92.502,-100.619
133.430,-60.893,-49.425
107.128,-20.002,-0.817
80.014,10.517,-5.636
53.178,21.850,-45.792
20.439,24.222,-71.463
-17.583,32.549,-66.492
-51.299,49.784,-51.525
-77.036,67.650,-35.610
-103.728,79.172,-1.601
-137.752,83.936,49.180
-168.922,81.005,69.458
-181.072,62.933,16.955
-172.316,21.901,-75.573
-154.763,-38.564,-118.500
-135.368,-101.586,-66.817
-107.273,-149.562,23.131
-62.565,-179.271,60.719
-5.203,-202.374,26.631
53.808,-228.730,-18.276
108.485,-250.500,-21.175
158.647,-247.085,3.016
200.590,-207.263,10.574
223.094,-142.689,-4.616
215.184,-76.828,-11.063
177.037,-24.243,8.075
122.715,15.198,32.310
71.402,45.807,35.667
33.719,67.951,20.228
5.196,80.536,8.554
-26.175,83.830,14.253
-65.630,76.365,30.008
-105.268,54.500,39.673
-130.422,19.571,34.297
-130.072,-17.749,18.423
-102.748,-44.331,7.014
-57.042,-54.077,14.551
-6.960,-48.925,38.708
37.620,-35.406,52.605
77.059,-25.005,23.808
114.614,-33.146,-47.110
143.567,-68.437,-110.673
149.675,-121.414,-108.748
129.315,-170.257,-40.198
95.814,-200.489,25.469
60.115,-215.356,16.413
13.484,-225.674,-62.108
-57.911,-234.929,-131.632
-144.901,-238.261,-124.947
-217.178,-231.977,-51.145
-256.428,-218.119,27.812
-274.158,-200.264,65.322
-288.935,-180.020,59.018
-297.097,-159.350,28.630
-278.689,-142.215,-4.017
-226.787,-129.348,-12.505
-156.348,-112.232,23.311
-83.167,-78.265,83.947
-7.274,-26.161,110.239
77.431,28.165,67.041
168.157,70.407,-1.854
257.234,113.491,-16.544
343.010,192.198,37.623
422.984,321.716,86.749
477.915,467.589,64.110
477.573,569.790,-2.050
408.404,595.657,-28.454
287.465,557.920,14.886
145.291,484.363,76.157
4.615,391.366,96.984
-119.713,295.209,75.885
-215.138,226.049,47.871
-281.437,205.326,35.563
-338.007,215.769,38.209
-401.574,217.580,43.429
-456.838,196.979,31.282
-466.588,179.558,-12.001
-413.780,190.080,-67.494
-317.715,217.827,-93.918
-206.268,233.907,-83.590
-93.637,228.935,-80.479
5.237,217.388,-113.779
64.101,211.374,-141.239
75.099,205.868,-102.303
75.381,188.775,-10.814
113.011,153.246,57.809
186.654,99.440,69.220
246.762,34.036,63.794
262.570,-31.484,75.723
260.679,-91.560,77.387
281.942,-156.159,39.365
322.507,-239.183,-1.511
341.212,-334.509,12.569
312.406,-413.312,70.373
244.971,-449.469,100.756
154.377,-439.329,66.866
46.450,-393.515,5.124
-62.941,-321.972,-32.400
-138.908,-236.270,-30.823
-159.877,-155.329,2.958
-147.355,-92.947,64.942
-143.177,-42.390,136.064
-161.139,13.483,169.544
-178.851,77.501,131.654
-175.810,135.815,45.547
-158.578,180.074,-30.949
-140.815,216.653,-65.815
-116.726,247.716,-71.756
-71.318,256.621,-72.775
-9.505,224.783,-76.056
42.352,157.478,-76.927
65.386,81.649,-70.707
67.177,19.294,-55.245
68.729,-28.943,-35.921
81.309,-74.766,-27.554
100.397,-124.875,-34.509
115.303,-173.641,-32.524
117.552,-206.747,2.050
101.746,-210.431,40.684
64.366,-182.516,17.435
5.725,-137.306,-79.499
-65.214,-96.617,-161.532
-129.382,-73.283,-129.646
-167.687,-63.777,-2.510
-178.356,-55.999,91.563
-180.054,-41.480,62.107
-189.296,-20.511,-41.822
-197.141,0.812,-99.070
-179.294,17.160,-55.228
-129.232,29.083,36.923
-67.128,40.638,95.933
-11.158,49.667,91.656
44.100,43.701,49.145
108.838,12.173,9.378
171.879,-37.711,0.353
213.293,-84.775,24.353
236.137,-114.986,54.454
261.107,-130.696,52.451
286.178,-135.712,5.189
275.400,-121.852,-57.778
202.968,-80.853,-89.598
94.281,-24.263,-68.684
4.861,21.839,-15.059
-37.152,44.390,30.315
-52.929,57.063,39.658
-79.370,82.842,17.652
-128.187,128.582,-7.830
-181.798,180.354,-15.092
-217.286,218.873,-9.263
-224.193,234.066,-11.333
-202.766,226.303,-29.420
-156.146,199.439,-48.997
-91.285,156.772,-52.044
-25.097,103.954,-35.820
19.896,51.773,-8.151
34.318,9.591,25.822
34.178,-26.422,62.166
44.963,-72.974,89.083
71.505,-141.338,92.391
93.158,-221.308,72.344
93.170,-288.635,45.823
80.951,-325.650,26.960
74.007,-327.331,12.866
67.735,-290.405,-3.628
42.269,-211.096,-13.212
-1.572,-100.616,2.489
-33.945,7.948,39.042
-33.151,82.482,61.688
-16.235,122.590,46.057
-17.512,158.890,16.673
-44.254,217.121,19.838
-70.229,285.518,56.211
-72.082,320.808,69.178
-55.742,287.281,18.562
-41.081,191.337,-56.002
-33.899,79.651,-75.735
-25.138,2.961,-20.161
-11.350,-21.867,46.983
-1.790,-18.602,55.005
-3.827,-24.076,3.683
-12.343,-54.008,-49.457
-18.895,-92.696,-58.941
-23.768,-112.157,-29.018
-31.852,-99.322,6.920
-41.605,-64.817,22.125
-46.944,-27.071,11.156
-48.544,7.919,-14.103
-54.206,46.505,-34.527
-66.068,88.870,-36.402
-74.903,119.658,-21.588
-71.114,122.922,-5.342
-55.737,100.826,-1.002
-35.555,69.746,-5.754
-11.607,41.516,-4.039
20.867,17.781,11.309
62.219,0.093,23.823
104.008,-7.808,9.248
136.263,-10.693,-29.733
155.973,-22.015,-57.839
167.037,-45.865,-49.238
173.262,-68.528,-24.672
172.209,-77.295,-25.563
155.983,-79.384,-55.347
119.364,-90.145,-73.579
67.940,-108.066,-54.267
16.306,-116.133,-22.050
-23.449,-107.351,-13.848
-50.293,-94.215,-28.804
-70.844,-88.590,-41.219
-90.693,-84.517,-44.449
-111.208,-68.591,-48.860
-131.164,-38.675,-45.590
-147.077,-3.723,-11.776
-153.985,28.749,42.666
-150.550,55.510,70.912
-142.037,71.663,50.680
-133.351,72.147,20.361
-120.399,59.515,26.358
-94.858,42.115,55.218
-58.255,22.967,54.043
-24.116,-2.392,11.175
-2.323,-33.893,-23.536
13.211,-59.126,-10.188
35.630,-63.241,23.693
66.920,-43.938,24.792
94.741,-11.573,-6.374
107.033,24.274,-14.917
104.497,62.621,27.834
97.186,104.211,78.189
92.761,142.137,74.921
90.637,164.617,18.353
85.177,166.621,-34.112
71.564,154.745,-42.686
49.440,139.609,-23.433
23.573,126.891,-8.581
1.105,117.651,-1.543
-14.188,113.130,9.995
-25.547,113.549,20.822
-39.140,113.036,15.886
-55.542,101.669,-0.614
-67.983,75.063,-10.683
-71.103,39.011,-11.641
-68.430,3.123,-14.759
-66.929,-27.336,-18.363
-65.942,-52.374,-9.652
-57.660,-74.172,6.180
-39.327,-95.455,8.486
-18.354,-117.152,-1.205
-1.853,-134.321,3.846
12.730,-137.677,27.520
30.075,-123.258,33.327
44.089,-97.932,-0.087
41.281,-71.114,-35.576
17.209,-44.380,-26.099
-18.171,-15.702,13.464
-53.978,8.507,27.777
-90.316,15.181,6.598
-131.970,0.768,-1.083
-175.246,-22.463,32.543
-207.812,-40.842,68.081
-220.077,-53.196,59.936
-210.959,-63.676,25.016
-183.037,-66.684,11.767
-138.856,-50.221,24.962
-84.687,-15.050,26.209
-32.151,19.047,-0.180
9.547,31.415,-27.956
41.079,20.199,-39.495
68.143,-0.290,-51.455
91.146,-17.310,-72.640
106.062,-28.721,-74.781
115.255,-36.912,-35.345
128.611,-41.582,17.352
148.730,-40.619,37.852
161.895,-33.011,26.661
152.791,-18.007,21.459
125.589,4.526,32.470
100.622,29.171,29.397
89.369,43.753,-0.507
82.531,38.690,-23.018
66.708,17.339,-7.504
43.391,-7.140,24.486
23.525,-25.218,30.760
10.050,-36.916,8.291
-3.176,-43.889,-9.626
-17.037,-41.572,-3.325
-22.603,-23.640,17.733
-13.299,8.359,41.807
6.101,44.104,62.883
25.856,72.476,62.005
40.522,87.595,17.048
48.435,88.192,-57.205
47.855,74.953,-108.977
38.654,49.485,-106.793
23.901,14.093,-73.204
4.889,-27.691,-44.433
-21.900,-69.363,-22.678
-56.977,-101.881,5.212
-89.629,-118.999,24.897
-105.253,-121.948,10.424
-101.647,-115.750,-23.993
-91.062,-100.802,-30.549
-83.233,-72.283,3.561
-72.974,-30.007,30.461
-50.904,14.867,7.540
-22.265,47.521,-37.560
-5.306,63.170,-41.932
-9.089,68.775,3.458
-21.454,70.069,38.119
-25.453,61.420,14.252
-21.715,33.300,-37.673
-24.118,-11.368,-50.036
-34.405,-53.881,-6.121
-33.817,-75.358,45.175
-6.545,-72.635,58.865
37.113,-56.102,43.525
70.678,-35.387,29.747
80.241,-12.470,20.250
73.358,12.444,-0.734
61.596,34.941,-26.306
46.142,48.825,-30.293
23.335,50.761,-9.811
-5.842,40.652,7.234
-37.678,20.973,4.172
-69.944,-2.181,-2.496
-97.643,-21.078,3.806
-109.666,-32.159,9.321
-96.829,-36.858,-6.451
-61.033,-34.709,-33.243
-11.487,-20.863,-40.887
45.295,4.292,-21.887
106.284,27.102,-1.709
165.088,30.147,-5.700
210.513,10.198,-31.364
232.127,-18.866,-56.347
224.269,-41.649,-62.780
186.960,-54.616,-49.983
127.423,-63.141,-29.510
58.561,-71.326,-10.663
-9.215,-78.186,8.680
-73.147,-80.074,31.733
-131.104,-73.199,44.208
-174.050,-56.134,22.561
-193.948,-32.692,-27.939
-196.002,-9.864,-60.596
-190.980,10.292,-37.707
-174.520,34.355,12.896
-128.272,69.061,22.069
-49.030,110.425,-32.604
35.251,145.715,-90.710
91.292,165.780,-79.995
116.224,170.341,-4.442
133.783,160.098,64.575
157.216,129.891,76.676
171.862,75.209,52.106
159.479,2.977,38.253
126.088,-70.516,45.620
93.778,-133.790,48.692
71.523,-187.909,34.221
47.682,-237.406,18.005
11.607,-276.426,11.523
-29.338,-288.233,-0.693
-59.735,-259.366,-33.827
-74.681,-193.275,-69.163
-80.161,-110.430,-69.872
-79.663,-35.615,-26.712
-70.871,17.734,30.111
-55.915,55.312,65.093
-44.547,95.294,67.966
-41.639,150.484,49.655
-38.212,214.090,26.314
-22.020,263.460,13.602
6.708,278.272,19.127
37.069,254.068,29.421
61.879,199.799,19.473
81.562,128.640,-11.168
94.999,54.918,-26.986
97.513,-6.426,-1.170
91.307,-47.764,40.136
87.525,-77.393,45.906
90.260,-111.460,9.915
85.690,-152.060,-18.984
56.943,-179.140,-5.783
6.289,-171.163,21.626
-47.193,-130.632,15.627
-90.666,-81.630,-20.050
-128.214,-43.580,-36.422
-167.841,-16.354,-11.334
-208.331,7.423,19.912
-242.793,25.751,16.592
-265.314,30.092,-14.486
-267.618,18.634,-40.364
-238.677,-1.705,-54.537
-179.147,-23.194,-74.517
-111.151,-38.807,-94.266
-60.099,-38.427,-79.888
-26.175,-15.320,-26.893
13.921,20.568,13.191
73.469,46.199,-4.849
136.272,49.690,-51.399
178.818,44.651,-56.728
201.768,52.643,-9.932
225.515,76.169,21.600
257.488,98.206,-14.119
278.285,105.416,-80.780
264.462,100.179,-104.479
215.358,88.497,-67.909
151.543,68.350,-14.938
93.819,37.179,20.178
50.482,2.137,41.589
19.519,-27.468,54.684
-6.132,-54.094,49.828
-34.465,-87.775,34.615
-67.381,-128.000,37.783
-96.236,-159.166,58.860
-109.981,-166.972,53.150
-108.501,-151.997,-1.383
-101.533,-123.192,-54.298
-92.843,-85.141,-40.678
-73.679,-38.875,30.369
-37.889,8.918,87.749
2.668,46.595,89.085
26.882,68.725,56.888
26.976,80.976,27.235
13.965,91.899,8.536
0.077,103.418,2.262
-15.691,111.046,22.061
-40.630,109.995,66.645
-73.969,98.479,101.347
-106.406,77.252,94.726
-130.978,49.330,58.348
-147.662,20.204,27.575
-157.304,-3.876,15.152
-156.616,-19.281,6.339
-141.407,-26.807,-8.288
-112.147,-29.942,-18.791
-74.980,-31.094,-13.892
-38.536,-29.617,5.557
-9.170,-23.871,32.804
13.748,-14.540,59.112
38.032,-4.111,68.428
70.208,7.145,45.011
105.237,22.129,-2.568
128.972,42.192,-35.625
134.380,63.314,-20.301
131.227,78.768,30.367
133.143,83.619,62.871
136.884,74.862,40.765
123.641,50.883,-12.241
84.291,15.810,-40.039
35.133,-17.577,-21.680
0.753,-35.976,7.035
-14.017,-38.001,4.365
-25.125,-33.668,-24.978
-43.545,-30.107,-43.535
-59.955,-22.773,-31.832
-59.301,-3.230,-3.488
-41.151,29.472,21.550
-17.506,69.155,33.979
3.932,109.987,28.220
24.798,147.913,5.147
46.471,176.351,-14.763
64.742,186.134,-6.743
75.451,171.152,21.798
78.596,132.275,34.789
74.885,76.359,18.483
64.279,13.069,3.115
50.731,-49.386,16.407
42.730,-108.474,40.578
44.507,-165.955,40.956
49.872,-219.148,17.561
48.881,-255.298,-2.265
38.412,-258.927,-8.589
22.497,-225.030,-11.589
4.562,-163.113,-7.211
-15.641,-90.924,20.352
-38.061,-27.981,58.203
-60.863,9.684,65.923
-84.876,19.015,32.459
-115.150,15.759,-1.272
-153.813,21.102,0.742
-192.510,37.192,17.246
-215.719,43.277,3.916
-212.503,22.814,-38.248
-183.488,-12.099,-63.693
-137.051,-32.789,-46.526
-82.344,-27.116,-10.920
-26.988,-10.049,8.927
23.333,-1.156,12.425
67.874,-2.042,21.332
111.267,0.099,41.278
155.341,15.315,52.757
190.548,43.921,37.477
201.197,80.684,2.451
180.953,117.654,-24.769
138.439,144.709,-22.678
85.455,154.738,2.747
25.406,149.521,25.109
-42.292,136.093,28.437
-111.738,116.427,25.753
-171.934,84.326,38.741
-216.582,33.959,62.992
-244.912,-30.398,67.844
-252.911,-93.312,34.798
-232.314,-135.725,-15.793
-182.584,-145.920,-44.375
-118.077,-127.584,-31.651
-56.848,-97.368,7.416
-4.026,-71.314,40.961
48.423,-53.621,43.676
105.367,-40.836,11.066
157.011,-33.274,-36.687
186.604,-34.362,-66.869
187.406,-39.128,-61.894
168.302,-34.008,-36.749
142.207,-13.903,-20.596
112.415,8.397,-20.784
73.998,17.879,-16.839
27.431,16.995,5.171
-15.061,19.882,26.156
-40.501,29.949,17.310
-49.016,35.358,-15.555
-50.937,28.845,-32.121
-51.272,20.682,-10.556
-44.617,24.981,17.097
-28.017,40.627,3.263
-11.220,54.750,-47.593
-6.585,61.385,-76.470
-12.484,66.798,-44.427
-15.831,75.634,12.922
-11.390,80.618,27.426
-9.481,71.161,-16.433
-20.298,47.961,-64.529
-37.543,23.682,-61.562
-44.665,9.950,-12.638
-34.171,7.135,32.430
-13.907,6.724,38.430
5.048,1.034,15.212
20.746,-9.651,-0.947
39.718,-17.454,14.906
68.431,-14.302,51.380
106.571,-1.080,67.157
145.352,10.769,31.075
171.337,9.835,-37.490
175.120,-2.119,-79.294
158.009,-10.711,-56.775
128.719,-4.623,4.091
93.800,11.837,45.173
54.087,24.451,40.475
10.144,25.159,13.461
-33.492,19.176,-3.543
-71.584,17.670,-5.810
-102.691,27.118,-7.057
-128.107,45.160,-10.996
-147.954,62.878,-6.201
-159.372,70.677,14.016
-156.910,65.279,36.303
-135.442,51.831,35.957
-97.107,36.950,1.863
-56.146,20.795,-46.660
-30.848,0.504,-71.103
-26.358,-19.039,-47.785
-29.260,-25.095,7.297
-24.020,-11.494,50.386
-11.653,12.269,48.882
-5.919,31.829,8.575
-12.576,44.100,-36.093
-20.234,56.193,-55.352
-14.341,70.422,-46.407
5.625,78.499,-25.786
27.735,72.209,-6.176
43.320,53.260,12.793
55.389,28.858,31.650
70.922,2.001,39.870
89.450,-29.519,27.762
102.930,-67.270,5.428
105.878,-109.922,-3.447
101.769,-155.592,10.252
97.311,-201.694,29.762
92.419,-241.365,34.324
79.729,-263.031,22.558
55.067,-256.066,6.833
25.408,-217.879,-6.102
3.607,-157.120,-17.378
-3.805,-91.148,-24.427
-1.253,-37.676,-20.351
2.629,-3.839,-5.187
3.304,18.148,11.573
1.302,41.483,20.619
-2.104,68.717,18.501
-7.545,87.083,5.969
-16.251,81.965,-10.113
-27.588,52.923,-15.682
-38.460,13.144,-3.974
-45.518,-25.195,7.372
-48.636,-59.322,-9.522
-51.728,-88.303,-52.449
-58.224,-103.461,-78.860
-65.303,-93.309,-54.514
-64.997,-57.746,-4.541
-53.187,-11.890,8.073
-36.009,26.659,-40.301
-24.337,51.948,-99.544
-21.868,69.940,-103.578
-21.601,87.867,-49.174
-15.214,105.828,3.644
-3.295,116.693,6.009
6.290,111.554,-27.800
8.792,87.001,-49.550
8.068,50.218,-37.560
11.390,15.585,-10.161
21.653,-7.738,9.424
36.504,-24.999,16.972
53.245,-49.177,14.959
71.803,-84.595,-0.067
92.859,-120.382,-24.814
115.118,-141.008,-39.138
134.940,-139.643,-26.457
147.006,-119.654,1.829
144.950,-87.590,18.627
123.997,-49.593,15.448
85.915,-13.098,8.187
40.962,13.705,8.250
1.882,27.165,6.760
-25.957,31.715,-4.314
-47.792,36.026,-11.795
-71.689,44.820,2.269
-97.875,55.022,31.955
-116.928,61.128,51.612
-118.506,64.112,47.157
-100.506,72.129,30.030
-68.976,90.052,19.034
-30.878,110.806,20.002
10.129,121.425,26.648
50.478,116.537,31.535
83.051,100.348,30.247
100.667,75.537,20.733
102.831,38.164,4.587
95.644,-12.331,-12.037
84.039,-64.886,-19.923
66.903,-105.943,-9.305
41.474,-133.776,22.494
9.840,-156.463,58.558
-21.808,-176.436,65.857
-48.832,-183.827,28.863
-69.828,-166.834,-21.426
-83.346,-124.597,-33.823
-86.606,-68.831,0.662
-78.658,-15.805,35.000
-62.632,23.412,28.461
-43.521,48.732,-0.741
-24.657,67.980,-9.945
-6.364,85.514,0.788
13.522,94.816,-5.540
37.792,86.461,-36.083
66.337,62.472,-52.053
93.835,36.916,-31.475
112.943,21.344,-6.918
120.395,15.541,-13.706
117.665,14.657,-32.900
104.937,18.754,-24.170
78.086,30.088,4.705
34.666,45.559,7.375
-19.497,58.624,-25.447
-73.915,67.608,-46.747
-123.232,76.807,-24.049
-169.339,89.082,9.146
-212.473,101.345,0.313
-243.583,108.167,-47.900
-248.692,107.192,-82.142
-220.644,100.511,-66.963
-165.627,92.705,-20.798
-99.175,87.265,14.663
-36.721,82.576,17.503
14.222,71.662,-4.602
56.502,48.753,-27.324
99.117,16.388,-25.552
147.940,-17.016,8.283
198.427,-47.365,52.352
238.108,-79.095,70.896
256.784,-116.614,48.782
251.961,-153.864,5.278
223.335,-175.987,-28.519
167.679,-171.828,-36.898
86.865,-143.751,-22.147
-0.608,-106.017,6.248
-67.334,-74.661,35.273
-102.861,-56.788,50.226
-125.428,-45.995,44.634
-159.709,-27.756,25.669
-206.762,8.034,3.586
-244.991,58.434,-18.440
-257.545,111.654,-37.528
-245.826,157.950,-43.598
-214.868,192.539,-31.506
-161.515,208.748,-14.955
-87.787,196.376,-13.111
-15.141,153.393,-24.893
30.688,95.960,-31.531
47.756,48.446,-25.120
58.373,21.029,-18.299
80.345,1.810,-21.697
108.937,-26.583,-28.599
130.690,-66.787,-29.898
143.544,-106.175,-27.987
154.063,-131.812,-24.284
160.911,-139.191,-9.570
152.215,-127.488,15.131
120.341,-95.301,22.121
72.802,-47.062,-11.681
26.243,0.698,-61.405
-7.247,28.254,-72.389
-26.953,30.418,-29.468
-40.017,20.533,18.596
-53.114,13.408,20.390
-65.987,8.404,-14.353
-71.496,-4.952,-36.739
-62.392,-27.202,-29.614
-38.785,-43.758,-23.021
-8.818,-42.417,-38.885
17.824,-28.737,-55.272
36.236,-17.392,-43.577
46.470,-12.778,-16.282
49.359,-6.840,-9.062
44.076,5.257,-26.064
29.962,17.301,-34.766
9.393,22.908,-18.473
-12.752,25.305,-3.981
-32.974,29.387,-19.918
-51.704,29.923,-48.607
-70.773,16.907,-45.878
-88.438,-9.019,-1.869
-98.599,-35.318,44.497
-96.209,-52.840,55.694
-82.524,-64.474,37.252
-63.235,-75.523,17.725
-41.830,-82.880,6.501
-17.314,-79.978,-7.357
10.704,-67.845,-24.128
37.318,-53.810,-27.813
55.362,-40.964,-15.458
62.006,-26.050,-8.882
59.618,-7.981,-22.546
50.511,8.535,-35.088
34.121,20.080,-13.770
10.362,29.151,37.811
-17.052,37.771,77.617
-42.706,41.091,73.893
-63.316,32.615,38.118
-77.674,13.718,2.666
-84.050,-6.521,-16.626
-79.820,-19.623,-22.499
-63.529,-22.313,-16.649
-36.391,-15.214,0.078
-2.403,-2.690,13.385
32.479,6.301,4.071
62.990,3.303,-25.154
88.086,-11.145,-48.135
110.611,-27.465,-46.283
131.684,-37.153,-27.555
146.490,-39.835,-9.178
147.618,-38.945,3.609
