SITE CODE= 47600—Ö“‡Žs–PŽŠ’¬            ,37.4962,137.2705, 15.86,7.6,45292.6738723,  6.59, 11.21
 LAT.=   37.3912
 LON.=  136.8952
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2024 01 01 16 10 00
 NS,EW,UD
2.557,-0.906,5.359
2.889,-1.813,5.390
3.395,-2.817,4.521
3.933,-3.496,2.752
4.425,-3.511,0.839
4.839,-2.763,-0.357
5.078,-1.368,-0.628
4.947,0.390,-0.502
4.293,2.048,-0.624
3.162,2.995,-1.074
1.807,2.674,-1.329
0.515,0.929,-0.897
-0.559,-1.769,0.050
-1.417,-4.480,0.745
-2.098,-6.307,0.570
-2.598,-6.940,-0.299
-2.886,-6.760,-1.016
-2.957,-6.420,-0.860
-2.814,-6.302,0.136
-2.425,-6.323,1.273
-1.747,-6.218,1.836
-0.853,-5.886,1.595
-0.008,-5.446,0.778
0.416,-4.991,-0.285
0.170,-4.413,-1.387
-0.706,-3.526,-2.360
-1.913,-2.315,-2.900
-3.097,-1.021,-2.597
-4.040,0.010,-1.220
-4.719,0.517,0.963
-5.223,0.392,3.120
-5.652,-0.337,4.196
-6.050,-1.489,3.536
-6.411,-2.738,1.361
-6.708,-3.746,-1.284
-6.913,-4.383,-3.157
-7.018,-4.792,-3.601
-7.043,-5.220,-2.875
-7.036,-5.787,-1.835
-7.051,-6.442,-1.253
-7.100,-7.117,-1.357
-7.139,-7.844,-1.813
-7.091,-8.680,-2.032
-6.908,-9.558,-1.499
-6.625,-10.305,-0.030
-6.333,-10.805,2.056
-6.118,-11.124,3.910
-6.009,-11.419,4.436
-5.967,-11.776,2.902
-5.914,-12.162,-0.452
-5.760,-12.525,-4.309
-5.431,-12.887,-6.884
-4.912,-13.300,-6.934
-4.281,-13.745,-4.511
-3.705,-14.128,-0.934
-3.361,-14.381,2.033
-3.336,-14.541,3.232
-3.576,-14.694,2.672
-3.916,-14.869,1.228
-4.154,-14.966,-0.196
-4.117,-14.832,-1.236
-3.702,-14.362,-1.930
-2.886,-13.568,-2.226
-1.736,-12.578,-1.845
-0.418,-11.573,-0.712
0.813,-10.721,0.670
1.674,-10.123,1.525
1.951,-9.776,1.514
1.612,-9.578,0.964
0.847,-9.347,0.328
-0.007,-8.897,-0.384
-0.625,-8.139,-1.380
-0.836,-7.142,-2.411
-0.678,-6.091,-2.719
-0.345,-5.163,-1.910
-0.089,-4.398,-0.659
-0.103,-3.709,-0.176
-0.442,-2.984,-0.895
-0.992,-2.199,-1.943
-1.547,-1.416,-2.085
-1.933,-0.710,-1.035
-2.085,-0.117,0.378
-2.009,0.334,1.252
-1.679,0.591,1.476
-1.006,0.586,1.470
0.089,0.300,1.376
1.565,-0.181,0.885
3.250,-0.683,-0.107
4.928,-1.007,-1.013
6.431,-1.031,-1.019
7.652,-0.758,0.000
8.515,-0.295,1.238
8.972,0.241,1.720
9.027,0.797,1.195
8.755,1.380,0.193
8.242,1.996,-0.694
7.550,2.608,-1.429
6.715,3.154,-2.320
5.802,3.587,-3.380
4.942,3.867,-4.058
4.300,3.928,-3.698
3.990,3.687,-2.176
4.007,3.101,-0.052
4.215,2.220,1.829
4.407,1.161,2.806
4.408,0.048,2.588
4.167,-0.996,1.276
3.782,-1.809,-0.592
3.454,-2.201,-2.125
3.374,-2.052,-2.523
3.617,-1.412,-1.653
4.121,-0.523,-0.175
4.713,0.301,1.013
5.212,0.837,1.492
5.495,1.033,1.477
5.517,0.986,1.336
5.271,0.851,1.142
4.747,0.763,0.744
3.949,0.792,0.132
2.950,0.946,-0.480
1.927,1.189,-0.934
1.108,1.476,-1.304
0.637,1.753,-1.665
0.481,1.948,-1.796
0.449,1.984,-1.329
0.336,1.823,-0.225
0.074,1.523,1.026
-0.236,1.222,1.818
-0.422,1.049,1.973
-0.411,1.020,1.756
-0.310,1.027,1.359
-0.333,0.932,0.585
-0.634,0.690,-0.823
-1.204,0.391,-2.596
-1.890,0.190,-3.923
-2.530,0.210,-4.106
-3.043,0.484,-3.198
-3.437,0.962,-1.905
-3.755,1.537,-0.917
-4.049,2.062,-0.437
-4.392,2.377,-0.309
-4.875,2.359,-0.432
-5.545,1.968,-0.863
-6.341,1.251,-1.584
-7.107,0.309,-2.325
-7.662,-0.737,-2.727
-7.849,-1.765,-2.616
-7.542,-2.642,-2.051
-6.635,-3.231,-1.193
-5.126,-3.423,-0.250
-3.215,-3.174,0.436
-1.310,-2.524,0.447
0.129,-1.604,-0.336
0.850,-0.617,-1.424
0.959,0.225,-1.961
0.847,0.767,-1.457
0.942,0.948,-0.279
1.443,0.765,0.694
2.237,0.207,0.920
3.025,-0.754,0.617
3.563,-2.078,0.319
3.835,-3.553,0.168
4.038,-4.816,-0.166
4.382,-5.536,-0.863
4.910,-5.615,-1.505
5.450,-5.260,-1.413
5.754,-4.833,-0.422
5.663,-4.630,0.888
5.181,-4.747,1.782
4.438,-5.119,2.047
3.603,-5.615,1.960
2.822,-6.111,1.709
2.192,-6.483,1.119
1.742,-6.620,0.063
1.434,-6.466,-1.048
1.182,-6.068,-1.494
0.905,-5.560,-0.991
0.545,-5.076,-0.043
0.065,-4.684,0.626
-0.555,-4.383,0.884
-1.291,-4.159,1.220
-2.048,-4.032,1.940
-2.686,-4.040,2.586
-3.088,-4.212,2.383
-3.230,-4.553,1.212
-3.193,-5.049,-0.115
-3.109,-5.665,-0.653
-3.102,-6.334,-0.252
-3.249,-6.965,0.481
-3.576,-7.492,0.986
-4.067,-7.904,1.242
-4.673,-8.257,1.405
-5.337,-8.633,1.273
-6.014,-9.097,0.462
-6.675,-9.672,-0.910
-7.308,-10.338,-1.998
-7.893,-11.027,-1.923
-8.410,-11.655,-0.594
-8.844,-12.156,1.268
-9.191,-12.509,2.866
-9.468,-12.719,3.920
-9.696,-12.783,4.521
-9.887,-12.693,4.675
-10.018,-12.466,4.202
-10.039,-12.176,3.073
-9.895,-11.903,1.634
-9.579,-11.680,0.446
-9.148,-11.475,-0.071
-8.707,-11.259,0.183
-8.326,-11.065,1.036
-7.986,-10.975,2.153
-7.575,-11.062,3.153
-6.969,-11.339,3.767
-6.138,-11.771,3.963
-5.196,-12.270,3.866
-4.361,-12.704,3.568
-3.834,-12.908,3.074
-3.698,-12.757,2.455
-3.896,-12.227,1.950
-4.294,-11.375,1.778
-4.746,-10.261,1.882
-5.123,-8.909,1.976
-5.290,-7.365,1.883
-5.108,-5.776,1.704
-4.502,-4.347,1.577
-3.535,-3.198,1.410
-2.409,-2.273,1.019
-1.361,-1.420,0.536
-0.519,-0.564,0.420
0.139,0.217,0.922
0.705,0.806,1.620
1.230,1.177,1.756
1.687,1.420,1.086
2.054,1.622,0.255
2.386,1.786,0.136
2.808,1.889,0.867
3.407,1.984,1.699
4.161,2.184,1.849
4.947,2.540,1.323
5.627,2.970,0.755
6.117,3.346,0.525
6.391,3.642,0.324
6.455,3.974,-0.284
6.353,4.460,-1.059
6.191,5.095,-1.189
6.123,5.749,-0.278
6.287,6.303,0.993
6.734,6.733,1.520
7.411,7.073,1.075
8.202,7.334,0.677
8.974,7.488,1.434
9.607,7.542,3.173
10.012,7.563,4.518
10.175,7.618,4.397
10.192,7.713,3.149
10.219,7.799,1.939
10.380,7.869,1.327
10.681,7.984,0.883
11.025,8.212,0.213
11.319,8.544,-0.153
11.530,8.898,0.592
11.669,9.222,2.214
11.728,9.526,3.325
11.675,9.830,2.860
11.512,10.078,1.324
11.289,10.169,0.187
11.059,10.078,0.216
10.803,9.916,0.821
10.451,9.837,1.088
9.975,9.890,0.977
9.455,9.998,1.107
9.029,10.064,1.600
8.772,10.081,1.700
8.634,10.102,0.686
8.478,10.141,-1.123
8.178,10.141,-2.584
7.671,10.055,-2.828
6.944,9.926,-1.914
6.027,9.848,-0.496
5.002,9.861,0.828
3.984,9.901,1.691
3.059,9.866,1.798
2.223,9.705,0.986
1.397,9.446,-0.476
0.519,9.150,-1.847
-0.382,8.865,-2.385
-1.207,8.623,-1.893
-1.882,8.446,-0.804
-2.412,8.336,0.198
-2.850,8.262,0.653
-3.214,8.178,0.560
-3.468,8.071,0.309
-3.590,7.983,0.378
-3.633,7.991,0.940
-3.686,8.163,1.714
-3.796,8.528,2.224
-3.920,9.061,2.252
-3.994,9.687,1.913
-4.014,10.299,1.291
-4.042,10.786,0.187
-4.137,11.080,-1.508
-4.297,11.159,-3.208
-4.486,11.027,-3.742
-4.697,10.713,-2.371
-4.952,10.284,0.312
-5.228,9.850,2.714
-5.414,9.519,3.569
-5.368,9.304,2.869
-5.025,9.101,1.509
-4.433,8.765,0.249
-3.699,8.240,-0.746
-2.897,7.607,-1.458
-2.056,7.015,-1.551
-1.209,6.560,-0.644
-0.434,6.228,0.985
0.164,5.934,2.266
0.508,5.598,2.126
0.583,5.203,0.482
0.421,4.797,-1.593
0.073,4.464,-2.718
-0.409,4.274,-2.321
-0.969,4.240,-1.021
-1.545,4.294,0.033
-2.058,4.308,0.244
-2.422,4.139,0.036
-2.579,3.696,0.255
-2.551,2.979,1.111
-2.443,2.085,1.814
-2.386,1.163,1.374
-2.439,0.342,-0.249
-2.544,-0.331,-1.960
-2.592,-0.888,-2.599
-2.523,-1.372,-2.086
-2.373,-1.782,-1.356
-2.209,-2.096,-1.183
-2.054,-2.339,-1.321
-1.891,-2.605,-0.974
-1.736,-2.985,0.032
-1.664,-3.484,0.860
-1.743,-4.012,0.561
-1.940,-4.484,-0.803
-2.136,-4.909,-2.178
-2.251,-5.376,-2.651
-2.332,-5.948,-2.361
-2.510,-6.589,-2.149
-2.854,-7.206,-2.416
-3.309,-7.739,-2.598
-3.770,-8.209,-1.918
-4.207,-8.652,-0.510
-4.681,-9.047,0.476
-5.235,-9.322,0.047
-5.803,-9.431,-1.491
-6.245,-9.403,-2.738
-6.464,-9.295,-2.611
-6.478,-9.108,-1.438
-6.375,-8.776,-0.528
-6.218,-8.260,-0.774
-6.034,-7.628,-1.870
-5.845,-7.017,-2.920
-5.705,-6.522,-3.577
-5.662,-6.119,-4.315
-5.678,-5.724,-5.567
-5.604,-5.297,-6.853
-5.270,-4.875,-7.010
-4.609,-4.527,-5.342
-3.728,-4.296,-2.495
-2.836,-4.197,-0.102
-2.110,-4.239,0.520
-1.582,-4.432,-0.564
-1.180,-4.772,-2.065
-0.831,-5.237,-2.706
-0.546,-5.793,-2.341
-0.382,-6.393,-1.854
-0.356,-6.989,-1.946
-0.405,-7.554,-2.182
-0.439,-8.101,-1.447
-0.422,-8.650,0.655
-0.405,-9.164,3.060
-0.458,-9.538,4.055
-0.581,-9.651,2.730
-0.690,-9.464,-0.483
-0.671,-9.027,-4.364
-0.442,-8.429,-7.519
0.018,-7.733,-8.477
0.681,-6.973,-6.081
1.453,-6.170,-0.775
2.168,-5.332,4.505
2.646,-4.462,5.863
2.815,-3.616,1.971
2.797,-2.931,-3.934
2.830,-2.558,-6.502
3.055,-2.492,-3.448
3.398,-2.511,1.956
3.669,-2.331,4.201
3.820,-1.876,1.414
4.040,-1.379,-2.693
4.576,-1.170,-3.116
5.440,-1.336,0.729
6.360,-1.621,4.490
7.035,-1.680,4.127
7.449,-1.439,0.660
7.869,-1.164,-1.252
8.532,-1.142,0.915
9.359,-1.349,4.524
10.031,-1.468,5.105
10.312,-1.236,1.775
10.265,-0.708,-1.914
10.108,-0.136,-2.450
9.923,0.366,-0.314
9.583,0.924,1.345
8.986,1.673,1.033
8.271,2.515,0.444
7.729,3.192,1.564
7.497,3.563,3.653
7.420,3.724,4.212
7.272,3.839,2.377
7.065,3.950,0.037
7.078,4.029,-0.689
7.545,4.146,-0.064
8.380,4.463,-0.008
9.240,5.014,-1.288
9.834,5.597,-2.477
10.117,5.961,-1.861
10.222,6.091,0.430
10.239,6.225,2.743
10.151,6.566,3.875
9.916,7.061,3.996
9.562,7.500,3.712
9.163,7.779,3.037
8.752,8.000,1.730
8.323,8.273,0.143
7.894,8.532,-0.958
7.570,8.578,-1.397
7.492,8.296,-1.792
7.717,7.753,-2.508
8.128,7.083,-2.899
8.464,6.357,-2.075
8.449,5.627,-0.243
7.953,5.036,1.338
7.073,4.790,1.872
6.082,4.957,1.962
5.266,5.354,2.617
4.773,5.689,3.612
4.548,5.830,3.460
4.409,5.885,1.124
4.174,6.020,-2.679
3.766,6.269,-6.107
3.212,6.546,-7.818
2.585,6.812,-7.613
1.914,7.142,-5.823
1.165,7.615,-2.756
0.294,8.200,1.012
-0.672,8.767,4.293
-1.641,9.202,5.819
-2.528,9.454,5.147
-3.329,9.489,2.834
-4.079,9.261,-0.177
-4.750,8.744,-3.011
-5.221,7.977,-4.792
-5.381,7.043,-4.749
-5.267,6.019,-2.888
-5.062,4.975,-0.354
-4.952,3.989,1.423
-5.000,3.116,2.082
-5.157,2.344,2.467
-5.387,1.609,3.263
-5.716,0.908,3.883
-6.169,0.365,3.166
-6.693,0.152,1.045
-7.180,0.346,-1.077
-7.549,0.882,-1.842
-7.805,1.651,-1.441
-7.996,2.592,-1.147
-8.161,3.643,-1.531
-8.330,4.638,-1.725
-8.560,5.320,-0.717
-8.919,5.504,1.103
-9.425,5.208,2.187
-9.992,4.606,1.563
-10.470,3.856,-0.163
-10.723,3.031,-1.687
-10.691,2.208,-2.431
-10.387,1.552,-2.674
-9.853,1.239,-2.516
-9.135,1.284,-1.392
-8.290,1.480,1.070
-7.416,1.548,4.108
-6.656,1.328,6.252
-6.166,0.841,6.661
-6.028,0.200,5.694
-6.189,-0.471,4.083
-6.467,-1.047,1.996
-6.649,-1.402,-0.703
-6.609,-1.457,-3.510
-6.344,-1.256,-5.148
-5.922,-0.934,-4.651
-5.401,-0.625,-2.371
-4.817,-0.392,0.289
-4.231,-0.286,2.085
-3.763,-0.415,2.761
-3.544,-0.913,2.890
-3.610,-1.815,3.217
-3.855,-2.978,4.166
-4.084,-4.173,5.591
-4.128,-5.230,6.688
-3.918,-6.125,6.335
-3.489,-6.923,3.975
-2.930,-7.675,0.367
-2.358,-8.368,-2.744
-1.903,-8.919,-3.977
-1.675,-9.218,-3.373
-1.725,-9.168,-2.003
-2.017,-8.751,-0.625
-2.483,-8.086,1.046
-3.072,-7.429,3.592
-3.783,-7.068,6.621
-4.610,-7.180,8.553
-5.506,-7.756,7.859
-6.391,-8.642,4.485
-7.204,-9.642,0.041
-7.936,-10.572,-3.377
-8.605,-11.250,-4.552
-9.203,-11.509,-3.619
-9.678,-11.252,-1.502
-9.956,-10.562,0.879
-9.985,-9.715,2.948
-9.778,-9.085,4.317
-9.419,-8.956,4.573
-9.044,-9.374,3.427
-8.772,-10.145,1.131
-8.629,-10.949,-1.346
-8.520,-11.528,-2.795
-8.287,-11.789,-2.632
-7.821,-11.806,-1.357
-7.141,-11.711,-0.096
-6.381,-11.593,0.386
-5.698,-11.459,0.212
-5.192,-11.273,0.012
-4.873,-11.002,0.138
-4.709,-10.633,0.404
-4.661,-10.146,0.484
-4.705,-9.507,0.378
-4.805,-8.711,0.315
-4.904,-7.830,0.342
-4.934,-7.019,0.241
-4.838,-6.443,-0.034
-4.588,-6.178,-0.037
-4.179,-6.158,0.774
-3.626,-6.220,2.230
-2.981,-6.202,3.229
-2.319,-6.041,2.674
-1.717,-5.781,0.701
-1.204,-5.508,-1.204
-0.760,-5.240,-1.573
-0.351,-4.882,-0.434
0.025,-4.278,0.799
0.340,-3.356,0.985
0.567,-2.227,0.554
0.712,-1.144,0.866
0.800,-0.328,2.360
0.841,0.182,3.785
0.842,0.525,3.537
0.844,0.872,1.533
0.931,1.305,-0.660
1.183,1.818,-1.578
1.619,2.393,-1.357
2.225,3.036,-1.204
3.031,3.742,-1.618
4.115,4.462,-1.698
5.484,5.141,-0.410
6.903,5.791,1.809
7.891,6.490,3.198
7.921,7.268,2.584
6.693,7.964,0.836
4.305,8.209,0.079
1.252,7.569,1.418
-1.680,5.808,3.704
-3.579,3.099,4.795
-3.696,0.053,3.917
-1.811,-2.471,2.405
1.542,-3.685,1.929
5.282,-3.210,2.302
8.365,-1.279,1.640
10.339,1.309,-1.147
11.392,3.503,-4.547
11.876,4.510,-5.744
11.798,4.251,-3.757
10.807,3.411,-0.663
8.666,2.988,0.680
5.715,3.610,-0.244
2.809,5.152,-1.366
0.824,6.954,-0.870
0.176,8.378,0.539
0.756,9.175,0.715
2.188,9.375,-1.040
4.073,8.959,-3.031
6.046,7.761,-3.268
7.761,5.732,-1.780
8.966,3.223,-0.274
9.591,0.918,0.127
9.748,-0.538,-0.015
9.600,-0.852,0.281
9.292,-0.105,0.781
8.963,1.406,0.343
8.772,3.275,-1.418
8.822,4.991,-3.462
9.070,6.022,-4.507
9.338,6.041,-4.370
9.444,5.109,-3.771
9.297,3.619,-3.114
8.902,2.032,-2.071
8.320,0.653,-0.432
7.666,-0.363,1.154
7.093,-0.909,1.714
6.684,-0.895,1.063
6.350,-0.363,0.050
5.886,0.418,-0.373
5.204,1.039,-0.050
4.489,1.162,0.434
4.071,0.682,0.459
4.117,-0.252,-0.195
4.463,-1.347,-1.440
4.753,-2.274,-3.016
4.755,-2.754,-4.415
4.529,-2.635,-4.899
4.330,-1.931,-3.949
4.372,-0.824,-1.830
4.660,0.420,0.342
5.009,1.574,1.264
5.204,2.467,0.383
5.162,2.947,-1.639
4.950,2.822,-3.367
4.646,1.959,-3.658
4.184,0.462,-2.530
3.371,-1.251,-1.041
2.096,-2.626,-0.269
0.512,-3.297,-0.375
-1.019,-3.315,-0.690
-2.176,-3.040,-0.653
-2.874,-2.865,-0.484
-3.223,-2.990,-0.806
-3.336,-3.432,-1.756
-3.254,-4.119,-2.697
-3.034,-4.937,-2.891
-2.854,-5.700,-2.299
-2.948,-6.184,-1.570
-3.425,-6.238,-1.317
-4.190,-5.873,-1.543
-5.052,-5.226,-1.812
-5.897,-4.439,-1.814
-6.718,-3.603,-1.646
-7.493,-2.814,-1.548
-8.043,-2.240,-1.521
-8.100,-2.083,-1.313
-7.514,-2.445,-0.790
-6.452,-3.208,-0.219
-5.361,-4.043,-0.045
-4.713,-4.560,-0.347
-4.720,-4.541,-0.600
-5.237,-4.106,-0.120
-5.902,-3.671,1.146
-6.404,-3.683,2.387
-6.650,-4.300,2.612
-6.741,-5.270,1.602
-6.803,-6.119,0.107
-6.855,-6.487,-0.917
-6.807,-6.328,-1.168
-6.575,-5.863,-1.054
-6.173,-5.388,-1.011
-5.689,-5.125,-1.003
-5.185,-5.176,-0.756
-4.648,-5.516,-0.287
-4.063,-6.001,0.048
-3.524,-6.416,0.015
-3.248,-6.600,-0.173
-3.420,-6.544,-0.138
-4.018,-6.375,0.185
-4.784,-6.225,0.536
-5.370,-6.159,0.760
-5.554,-6.189,0.971
-5.340,-6.349,1.152
-4.916,-6.679,0.790
-4.521,-7.149,-0.699
-4.320,-7.649,-3.037
-4.327,-8.080,-4.850
-4.409,-8.432,-4.684
-4.377,-8.750,-2.342
-4.109,-9.019,0.899
-3.619,-9.141,3.417
-3.007,-9.040,4.456
-2.362,-8.769,4.254
-1.706,-8.468,3.315
-1.045,-8.227,1.901
-0.416,-8.010,0.201
0.112,-7.729,-1.416
0.499,-7.332,-2.538
0.756,-6.817,-2.997
0.915,-6.166,-2.823
1.004,-5.332,-2.055
1.043,-4.310,-0.846
1.084,-3.218,0.266
1.209,-2.282,0.569
1.489,-1.728,-0.085
1.934,-1.671,-0.897
2.497,-2.047,-0.791
3.115,-2.629,0.466
3.762,-3.109,1.988
4.464,-3.243,2.683
5.267,-2.947,2.313
6.170,-2.312,1.543
7.085,-1.513,1.088
7.875,-0.710,1.040
8.443,0.004,1.043
8.785,0.592,0.924
8.971,1.064,0.936
9.063,1.461,1.363
9.085,1.849,1.989
9.061,2.304,2.105
9.051,2.889,1.186
9.124,3.619,-0.406
9.288,4.441,-1.527
9.454,5.246,-1.287
9.498,5.952,-0.036
9.345,6.570,0.913
9.020,7.189,0.708
8.618,7.863,-0.001
8.235,8.528,0.227
7.914,9.070,1.883
7.647,9.464,3.805
7.403,9.816,4.443
7.192,10.241,3.618
7.057,10.728,2.586
7.040,11.164,2.379
7.132,11.485,2.548
7.263,11.767,1.910
7.369,12.125,0.263
7.440,12.570,-1.168
7.507,13.002,-1.193
7.582,13.336,-0.154
7.642,13.599,0.405
7.666,13.867,-0.485
7.686,14.143,-2.140
7.768,14.338,-3.019
7.929,14.368,-2.372
8.090,14.245,-0.862
8.139,14.049,0.314
8.019,13.847,0.624
7.761,13.659,0.460
7.419,13.488,0.425
6.976,13.349,0.617
6.355,13.250,0.612
5.515,13.159,-0.013
4.537,13.031,-1.218
3.608,12.855,-2.451
2.909,12.660,-3.011
2.517,12.472,-2.522
2.386,12.288,-1.226
2.422,12.103,0.169
2.535,11.947,1.008
2.658,11.861,1.177
2.736,11.826,1.068
2.724,11.737,1.035
2.636,11.479,0.934
2.563,11.026,0.305
2.652,10.444,-0.982
3.010,9.796,-2.393
3.627,9.056,-3.185
4.373,8.161,-3.178
5.076,7.124,-2.913
5.617,6.077,-2.952
5.958,5.172,-3.166
6.116,4.465,-2.904
6.111,3.909,-1.888
5.955,3.460,-0.717
5.673,3.151,-0.296
5.318,3.025,-0.817
4.952,3.022,-1.523
4.623,2.976,-1.544
4.354,2.726,-0.837
4.164,2.256,-0.162
4.069,1.683,-0.224
4.072,1.146,-1.018
4.140,0.704,-2.053
4.219,0.345,-2.979
4.251,0.047,-3.802
4.210,-0.204,-4.519
4.097,-0.441,-4.768
3.925,-0.731,-4.019
3.689,-1.137,-2.081
3.359,-1.657,0.578
2.904,-2.212,2.992
2.325,-2.702,4.183
1.680,-3.066,3.662
1.064,-3.318,1.703
0.546,-3.535,-0.764
0.133,-3.819,-2.668
-0.210,-4.237,-3.415
-0.509,-4.799,-3.107
-0.757,-5.464,-2.255
-0.940,-6.177,-1.303
-1.085,-6.890,-0.444
-1.248,-7.550,0.267
-1.461,-8.098,0.812
-1.705,-8.505,1.246
-1.932,-8.799,1.672
-2.132,-9.046,2.057
-2.351,-9.266,2.186
-2.665,-9.400,1.949
-3.138,-9.364,1.603
-3.818,-9.124,1.533
-4.738,-8.703,1.678
-5.888,-8.111,1.454
-7.178,-7.320,0.495
-8.443,-6.348,-0.608
-9.520,-5.340,-0.710
-10.338,-4.533,0.566
-10.932,-4.095,2.100
-11.373,-4.031,2.195
-11.693,-4.233,0.313
-11.874,-4.633,-2.259
-11.901,-5.253,-3.562
-11.798,-6.124,-2.713
-11.624,-7.176,-0.433
-11.411,-8.255,1.909
-11.133,-9.205,3.471
-10.743,-9.918,4.127
-10.212,-10.282,3.881
-9.555,-10.130,2.562
-8.809,-9.319,0.242
-8.000,-7.897,-2.324
-7.165,-6.201,-4.001
-6.379,-4.745,-4.158
-5.760,-3.949,-3.161
-5.406,-3.927,-1.896
-5.297,-4.477,-0.887
-5.273,-5.247,0.006
-5.142,-5.937,1.060
-4.865,-6.384,2.084
-4.640,-6.520,2.519
-4.792,-6.291,2.092
-5.521,-5.626,1.182
-6.726,-4.514,0.416
-8.059,-3.105,0.031
-9.145,-1.719,-0.217
-9.812,-0.716,-0.544
-10.124,-0.286,-0.747
-10.248,-0.332,-0.456
-10.289,-0.566,0.344
-10.213,-0.744,1.226
-9.900,-0.817,1.771
-9.264,-0.879,1.951
-8.340,-0.960,1.996
-7.304,-0.928,1.962
-6.383,-0.592,1.642
-5.725,0.104,0.903
-5.318,0.989,0.003
-5.014,1.769,-0.555
-4.634,2.230,-0.466
-4.077,2.354,0.150
-3.344,2.285,0.950
-2.500,2.205,1.688
-1.624,2.223,2.270
-0.804,2.354,2.554
-0.133,2.557,2.212
0.318,2.793,0.937
0.519,3.052,-1.149
0.496,3.337,-3.302
0.295,3.641,-4.470
-0.032,3.949,-3.919
-0.411,4.278,-1.660
-0.743,4.687,1.666
-0.949,5.243,5.258
-1.030,5.950,8.445
-1.076,6.719,10.576
-1.201,7.418,10.898
-1.445,7.948,8.882
-1.736,8.274,4.846
-1.943,8.391,0.120
-1.948,8.284,-3.620
-1.691,7.936,-5.319
-1.168,7.351,-4.887
-0.434,6.573,-2.800
0.388,5.659,0.327
1.127,4.694,3.637
1.661,3.827,5.830
2.007,3.255,5.704
2.332,3.100,3.221
2.837,3.255,-0.120
3.599,3.395,-2.363
4.514,3.188,-2.713
5.378,2.547,-1.996
6.031,1.672,-1.496
6.424,0.832,-1.557
6.575,0.141,-1.526
6.473,-0.448,-0.890
6.059,-0.948,-0.062
5.291,-1.200,0.116
4.209,-0.989,-0.580
2.920,-0.288,-1.550
1.520,0.647,-2.126
0.062,1.432,-2.244
-1.382,1.808,-2.214
-2.658,1.781,-2.050
-3.560,1.556,-1.326
-3.957,1.375,0.279
-3.883,1.383,2.456
-3.488,1.584,4.377
-2.897,1.856,5.239
-2.123,2.005,4.738
-1.140,1.844,3.188
-0.023,1.271,1.383
0.979,0.311,0.169
1.555,-0.881,-0.100
1.510,-2.076,0.153
0.890,-3.030,0.192
-0.052,-3.580,-0.197
-0.994,-3.699,-0.460
-1.712,-3.467,-0.135
-2.155,-2.950,0.205
-2.416,-2.126,-0.648
-2.633,-0.948,-2.813
-2.890,0.503,-4.344
-3.209,1.966,-2.690
-3.603,3.119,2.483
-4.096,3.823,8.289
-4.674,4.175,11.017
-5.184,4.351,9.565
-5.365,4.372,6.092
-5.009,4.091,3.150
-4.138,3.402,0.810
-3.009,2.424,-2.665
-1.914,1.438,-7.558
-0.990,0.651,-11.163
-0.194,0.070,-10.245
0.533,-0.398,-4.730
1.143,-0.760,1.815
1.493,-0.942,5.510
1.496,-0.937,5.528
1.188,-0.895,4.022
0.693,-1.007,3.325
0.110,-1.315,3.748
-0.503,-1.673,3.836
-1.088,-1.882,2.063
-1.554,-1.853,-1.779
-1.810,-1.657,-6.128
-1.850,-1.477,-8.211
-1.789,-1.500,-5.801
-1.798,-1.773,0.535
-1.983,-2.128,6.916
-2.268,-2.276,8.854
-2.410,-2.084,5.256
-2.167,-1.765,-0.547
-1.502,-1.722,-4.234
-0.659,-2.124,-4.746
-0.014,-2.681,-4.496
0.218,-2.924,-5.549
0.123,-2.713,-6.757
-0.021,-2.410,-5.466
0.002,-2.499,-1.408
0.219,-3.085,2.435
0.555,-3.861,3.180
0.995,-4.509,1.315
1.580,-5.035,-0.168
2.291,-5.637,0.551
2.958,-6.360,2.292
3.372,-6.978,2.789
3.429,-7.244,1.389
3.168,-7.161,-0.797
2.638,-6.959,-2.816
1.791,-6.872,-4.818
0.564,-6.986,-6.997
-0.942,-7.280,-8.503
-2.384,-7.681,-8.137
-3.354,-8.068,-5.797
-3.625,-8.292,-2.553
-3.274,-8.290,0.664
-2.571,-8.176,3.799
-1.774,-8.125,6.791
-1.020,-8.153,8.559
-0.362,-8.051,7.598
0.138,-7.577,3.709
0.378,-6.715,-1.314
0.271,-5.699,-5.039
-0.179,-4.787,-6.317
-0.836,-4.079,-5.752
-1.483,-3.538,-4.522
-1.905,-3.168,-3.136
-1.985,-3.091,-1.446
-1.755,-3.416,0.455
-1.356,-4.063,1.777
-0.940,-4.734,1.611
-0.577,-5.073,-0.135
-0.237,-4.886,-2.488
0.145,-4.265,-4.093
0.564,-3.531,-4.127
0.919,-3.047,-2.661
1.071,-3.034,-0.341
0.944,-3.476,2.111
0.585,-4.184,4.119
0.145,-4.928,5.221
-0.198,-5.546,5.057
-0.316,-5.927,3.526
-0.180,-5.946,0.972
0.121,-5.450,-1.826
0.427,-4.352,-3.949
0.588,-2.754,-4.782
0.548,-0.956,-4.305
0.379,0.698,-2.997
0.204,1.990,-1.413
0.105,2.859,0.188
0.088,3.313,1.823
0.129,3.341,3.393
0.227,2.922,4.444
0.373,2.103,4.420
0.462,1.035,3.248
0.272,-0.066,1.596
-0.410,-0.949,0.453
-1.594,-1.350,0.329
